id,part,source_file,source_locator,authority_sha256,observation,adverse_evidence,proposed_smallest_correction,status
ALGEBRA-216,p01,algebra.tex,algebra.tex:42882-42893,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"For `$f:A\to S$` and `$\tau:\kappa(\mathfrak q)\to S/\mathfrak m_S$`, the conclusion writes `$f\bmod\mathfrak q=\tau$`.","The two displayed maps have different domains and codomains; the immediately preceding finite-etale lemma at lines 42611-42613 states the correctly typed residue-field condition.","Replace the formula by `and $f$ induces the map $\tau$ on residue fields`.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-217,p01,algebra.tex,algebra.tex:27927-27949,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof says that for `each $i$`, `$e_{i-1}>A_ie_i+\cdots+A_ne_n$`.","At $i=1$ this invokes undefined $e_0$; the subsequent induction starts with the equation for $e_1$ and therefore needs the inequalities only for $i=2,\ldots,n$.","Replace `for each $i$` by `for $i=2,\ldots,n$`.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-218,p01,algebra.tex,algebra.tex:28024-28053,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"After constructing generators in the stated $\mathbf Z$-subalgebra, the proof says `The last assertion follows from Lemma integral-sub-dim-equal`.","That cited lemma proves the preceding equality $r=\dim S$, whereas the literal last assertion is the $\mathbf Z$-subalgebra choice supplied by the induction and construction.","Replace `The last assertion` by `The assertion that $r$ is the dimension of $S$` (leaving the generator choice to the construction).",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-219,p01,algebra.tex,algebra.tex:28086-28102,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The transformed polynomial is said to be monic in $x_n$ over `$k[x_1,\ldots,x_n]$`.","A polynomial monic in the variable $x_n$ has coefficients in the polynomial ring on the remaining variables; including $x_n$ in the coefficient ring makes the statement vacuous and defeats the following finiteness argument.","Replace the coefficient ring by `$k[x_1,\ldots,x_{n-1}]$`.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-220,p01,algebra.tex,algebra.tex:43084-43089,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof says `Now that triple $(S'',\ldots)$ determines an element`.","The intended demonstrative noun phrase is `the triple`; `that triple` would require different punctuation or context after `Now`.","Replace `Now that triple` by `Now the triple`.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-221,p01,algebra.tex,algebra.tex:28373-28380,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof says `Hence the first equality by Lemma ...`.","The sentence lacks a finite verb.","Use `Hence the first equality follows from Lemma ...`.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-222,p01,algebra.tex,algebra.tex:8729-8733,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof says `The implications (flat) implies (injective) implies ... are all trivial`.","The plural noun `implications` is followed by a chain of singular finite verbs, producing an ungrammatical sentence.","Use `The successive implications (flat) => (injective) => ... are all trivial` (with the existing references).",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-223,p01,algebra.tex,algebra.tex:8803-8818,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"With `$L\subset L'\subset R^{\oplus n}$`, the footnote calls `$L'\otimes_RM\to L\otimes_RM$` the obvious map.","Tensoring the given inclusion produces the natural map in the opposite direction, from $L\otimes_RM$ to $L'\otimes_RM$; the claimed commutative inclusions into $M^{\oplus n}$ use that direction.","Reverse the displayed map to `$L\otimes_RM\to L'\otimes_RM$`.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-224,p01,algebra.tex,algebra.tex:43229-43288,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The equalizer construction says that the map `$F'\to\kappa(\mathfrak p)$` corresponds to `$\mathfrak p'$`.","No $\mathfrak p'$ is defined; the two morphisms have codomain pair $(S',\mathfrak q')$, and the prime $\mathfrak q'$ induces the displayed residue-field map on the fibre $F'$.","Replace `$\mathfrak p'$` by `$\mathfrak q'$`.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-225,p01,algebra.tex,algebra.tex:9036-9045,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The lemma begins `Suppose that $R$ is a ring, [sequence] a short exact sequence, and $N$ an $R$-module`.","The sequence and module noun phrases both lack a copular verb.","Use `Suppose that $R$ is a ring, that [sequence] is a short exact sequence, and that $N$ is an $R$-module` (or an equivalent `Let ... be` construction).",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-226,p01,algebra.tex,algebra.tex:9096-9105,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"`The following are equivalent` runs directly into the enumeration without punctuation.","A colon conventionally introduces the list of equivalent conditions and is used in the surrounding lemmas.","Add a colon after `equivalent`.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-227,p01,algebra.tex,algebra.tex:9124-9138,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"Condition (2) reads `for every nonzero $R$-module $N$, then tensor product ...`.","The conditional adverb `then` is extraneous in an enumerated noun clause, and the noun `tensor product` lacks its article.","Use `for every nonzero $R$-module $N$, the tensor product ...`.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-228,p01,algebra.tex,algebra.tex:43342-43361,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"For the map `$f:A\to S^{sh}$`, the conclusion requires `$f^{-1}(\mathfrak m_{S^h})=\mathfrak q$`.","The codomain is the strict henselization $S^{sh}$, so its maximal ideal—not that of the ordinary henselization $S^h$—has a preimage under $f$.","Replace `$\mathfrak m_{S^h}$` by `$\mathfrak m_{S^{sh}}$`.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-229,p01,algebra.tex,algebra.tex:43417-43427,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"Immediately after defining morphisms of triples $(S,\mathfrak q,\phi)$, the proof calls their category `the category of pairs`.","The objects carry three pieces of data and are consistently called triples in the statement and following sentences.","Replace `category of pairs` by `category of triples`.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-230,p01,algebra.tex,algebra.tex:43434-43449,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof says `Combining the maps the above we get a unique ...`.","The word `the` is stray and the introductory participial phrase should be set off by a comma.","Use `Combining the maps above, we get a unique ...`.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-231,p01,algebra.tex,algebra.tex:43455-43463,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"Two displayed arrows between triples $(S,\mathfrak q,\phi)\to(S',\mathfrak q',\phi')$ are called `morphisms of pairs`.","The extra residue-field embedding is part of the object and its compatibility is required by the immediately preceding definition of morphisms of triples.","Replace `morphisms of pairs` by `morphisms of triples`.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-232,p01,algebra.tex,algebra.tex:28762-28773,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"After defining filtration quotients `$M_i/M_{i-1}\cong S/J_i$` for ideals `$J_i\subset S$`, the proof says it suffices to treat modules `$R/J_i$`.","The ideals $J_i$ need not be ideals of $R$, so $R/J_i$ is generally undefined; the next sentence correctly reduces to $M=S/J$.","Replace `$R/J_i$` by `$S/J_i$`.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-233,p01,algebra.tex,algebra.tex:9486-9507,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The lemma uses `$M/IM$`, `$V(I)$`, and `$I\subset\mathfrak p$` without introducing $I$.","The statement and proof require $I$ to be an ideal of the base ring $R$.","Add `Let $I\subset R$ be an ideal` to the lemma hypotheses (or explicitly to item (1)).",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-234,p01,algebra.tex,algebra.tex:43820-43832,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof says `since filtered colimit commute with tensor products`.","The generic noun should be plural to agree with `commute`, or singular with an article and `commutes`.","Use `since filtered colimits commute with tensor products`.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-235,p01,algebra.tex,algebra.tex:9518-9522,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The exposition says `Denote $x\in X$ the point corresponding ... and $x'$ ... the point`.","The construction is ungrammatical in English; the points should be introduced with `let`/`denote ... by`.","Use `Let $x\in X$ be the point ... and $x'\in X$ the point ...` (or equivalent).",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-236,p01,algebra.tex,algebra.tex:9531-9542,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"Both definition items say `We say a $\varphi:R\to S$ satisfies ...`.","The named map is preceded by an extraneous indefinite article.","Use `We say $\varphi:R\to S$ satisfies ...` in both items.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-237,p01,algebra.tex,algebra.tex:9550-9552,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The overview begins `So far we have see the following cases`.","The past participle is missing: after `have` the verb must be `seen`.","Replace `see` by `seen`.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-238,p01,algebra.tex,algebra.tex:9557-9559,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The item ending at the cross-reference `Lemma \ref{lemma-flat-going-down}` has no terminal punctuation.","The enumeration continues after the reference; a period is required before the next item.","Add a period after the lemma reference.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-239,p01,algebra.tex,algebra.tex:9611-9615,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof ends with the reference `Topology, Lemma \ref{topology-lemma-lift-specialization-composition}` without punctuation.","The proof sentence needs a terminal period.","Add a period after the lemma reference.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-240,p01,algebra.tex,algebra.tex:9633-9639,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The sentence says `we see there exists a $\mathfrak p'\in T$`.","The existential clause requires the complementizer `that`.","Use `we see that there exists ...`.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-241,p01,algebra.tex,algebra.tex:9708-9718,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"A proposition proof says `Thus to prove the lemma ...`.","The enclosing environment is a proposition, not a lemma.","Replace `the lemma` by `the proposition`.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-242,p01,algebra.tex,algebra.tex:9839-9844,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof says `all the elements ... are all invertible`.","The quantifier `all` is duplicated.","Delete the second `all`: `all the elements ... are invertible`.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-243,p01,algebra.tex,algebra.tex:9851-9863,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof introduces `$\mathfrak q'\subset S$` and immediately continues `be a prime ...` without sentence punctuation.","The first sentence/imperative needs punctuation before the following `Then` sentence; the target supplies it.","Terminate the introduction after `$\mathfrak q'\in\operatorname{Supp}(N)$` with a period.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-244,p01,algebra.tex,algebra.tex:10403-10405,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"In the proof of lemma-characterize-separable-field-extensions, the active variables are $d$ and $x_{d+1}$, but the invocation of lemma-mini-separability states 1 <= j <= n + 1; no n is defined in this proof.","The mini-separability lemma is being applied to the d+1 generators, so the displayed bound appears to carry an undefined variable from the preceding lemma; the source may intend d+1.","Canon review: determine whether n + 1 should be d + 1; the French target preserves the authority text pending adjudication.",suspected
ALGEBRA-245,p01,algebra.tex,algebra.tex:13070-13074 and 13154-13158,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"In two split short exact sequences $0 \to M' \to M \to M'' \to 0$, the text states $M \cong M' \oplus M'$ rather than using the quotient term $M''$.","Both passages invoke a splitting and immediately use rank(M) = rank(M') + rank(M''); a splitting yields M isomorphic to M' direct-sum M'', not two copies of M'.","At both algebra.tex:13073 and algebra.tex:13157 replace the second $M'$ in $M \cong M' \oplus M'$ by $M''$.",reported_to_canon_2026-08-23_authority_unchanged_target_pending
ALGEBRA-246,p01,algebra.tex,algebra.tex:14046-14048,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The lemma says `Then there exists a constants $c_1, c_2$`.","The singular determiner `a` is incompatible with plural `constants`; the mathematical statement requires two constants.","Replace `there exists a constants` by `there exist constants`.",reported_to_canon_2026-08-23_authority_unchanged_target_reader_prose_corrected
ALGEBRA-247,p01,algebra.tex,algebra.tex:14331-14343,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The displayed prime chain ends with a period and the following line is the fragment `of length $n$.`.","The phrase `of length $n$` modifies the displayed chain and cannot stand as a sentence after the display has already been terminated.","Either remove the period inside the display so `of length $n$` continues the sentence or rewrite the following line as `This chain has length $n$.`.",reported_to_canon_2026-08-23_authority_unchanged_target_reader_prose_corrected
ALGEBRA-248,p01,algebra.tex,algebra.tex:14483-14487,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof says `follows from directly the definitions`.","The adverb is misplaced in standard English.","Use `follows directly from the definitions`.",reported_to_canon_2026-08-23_authority_unchanged_target_reader_prose_corrected
ALGEBRA-249,p01,algebra.tex,algebra.tex:14594-14596,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof concludes `Reading back the reader will see we proved the circular inequalities as desired.`.","The opening participial phrase is malformed and the object being reread is unstated.","Use `Reading the proof backwards, the reader will see that we proved the desired circular inequalities.` or an equivalent grammatical sentence.",reported_to_canon_2026-08-23_authority_unchanged_target_reader_prose_corrected
ALGEBRA-250,p01,algebra.tex,algebra.tex:14790-14805,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The equivalence list ends with the literal unfinished item `add more here`.","The placeholder is not a mathematical assertion, while the proof establishes equivalence only for conditions (1) through (7).","Delete the placeholder eighth item, or replace it with a genuine equivalent condition and extend the proof accordingly.",reported_to_canon_2026-08-23_authority_unchanged_target_placeholder_translated_literally
ALGEBRA-251,p01,algebra.tex,algebra.tex:14960-14966 and 15016-15021,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"Two lemma openings say `Let $R$, $M$, $M_i$, $\mathfrak p_i$ as in ...`.","Both sentences omit the verb `be` after the list of mathematical objects.","At both loci use `Let ... be as in Lemma ...`.",reported_to_canon_2026-08-23_authority_unchanged_target_reader_prose_corrected
ALGEBRA-252,p01,algebra.tex,algebra.tex:14949-14957,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The second proof says `there is a maximal counter example $J$`.","The standard English noun is the single word `counterexample`.","Replace `counter example` by `counterexample`.",reported_to_canon_2026-08-23_authority_unchanged_target_reader_prose_corrected
ALGEBRA-253,p01,algebra.tex,algebra.tex:15138-15149,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof says `the annilator of the image`.","`annilator` is a typographical error for `annihilator`.","Replace `annilator` by `annihilator`.",reported_to_canon_2026-08-23_authority_unchanged_target_reader_prose_corrected
ALGEBRA-254,p01,algebra.tex,algebra.tex:15296-15308,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The lemma opens `Let $R$ is a Noetherian local ring`.","The imperative construction requires `be`, not `is`.","Replace `Let $R$ is` by `Let $R$ be`.",reported_to_canon_2026-08-23_authority_unchanged_target_reader_prose_corrected
ALGEBRA-255,p01,algebra.tex,algebra.tex:15436-15447,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The Noetherian localization proof quantifies `for $\mathfrak p \in R$, $S \cap \mathfrak p = \emptyset$` even though $\mathfrak p$ is used as a prime ideal and as a localization index.","A prime ideal is not an element of the underlying ring; the condition and localization identity require a prime of $R$ disjoint from $S$.","Use `for $\mathfrak p \in \Spec(R)$ with $S \cap \mathfrak p = \emptyset$` or the equivalent prime-ideal wording.",reported_to_canon_2026-08-23_authority_unchanged_target_math_retained_pending_adjudication
ALGEBRA-256,p01,algebra.tex,algebra.tex:15518-15520,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The reader contains the editorial note `This lemma should probably be put somewhere else.`.","This is an unresolved source-maintenance instruction rather than mathematical exposition.","Move the lemma to its intended location or remove the editorial note after disposition.",reported_to_canon_2026-08-23_authority_unchanged_target_editorial_note_translated_literally
ALGEBRA-257,p01,algebra.tex,algebra.tex:15577-15582,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The lemma opens `Let $R \to S$ be flat ring map.`.","The singular count noun `ring map` requires an article.","Use `Let $R \to S$ be a flat ring map.`.",reported_to_canon_2026-08-23_authority_unchanged_target_reader_prose_corrected
ALGEBRA-258,p01,algebra.tex,algebra.tex:15624-15630,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The definition of $A'$ writes $\text{Ass}_{S \otimes \kappa(\mathfrak p)}(N \otimes_R \kappa(\mathfrak p))$.","The fibre ring is the tensor product over $R$, as the immediately following canonical map correctly writes $\Spec(S \otimes_R \kappa(\mathfrak p))$; omitting the base leaves the tensor product underspecified.","Insert the missing base: $S \otimes_R \kappa(\mathfrak p)$ in the Ass subscript.",reported_to_canon_2026-08-23_authority_unchanged_target_math_retained_pending_adjudication
ALGEBRA-259,p01,algebra.tex,algebra.tex:15642-15655,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The comparison lemma inventories $A$, $A'$, $A_{fin}$, $B$, and $B_{fin}$ but omits $A'_{fin}$, which its conclusions use repeatedly.","All six subsets were introduced immediately above and the lemma claims relations among all six; the inventory is incomplete.","Insert $A'_{fin}$ between $A_{fin}$ and $B$ in the introductory list.",reported_to_canon_2026-08-23_authority_unchanged_target_math_retained_pending_adjudication
ALGEBRA-260,p01,algebra.tex,algebra.tex:15666-15676,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof says `This prove that $A = A'$.`.","The singular demonstrative subject requires `proves`, not `prove`.","Replace `This prove` by `This proves`.",reported_to_canon_2026-08-23_authority_unchanged_target_reader_prose_corrected
ALGEBRA-261,p01,algebra.tex,algebra.tex:15707-15719,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"After establishing that $N/\mathfrak p'N$ is flat over $R/\mathfrak p'$, the proof says every nonzero element is a nonzerodivisor on $N/\mathfrak p'$.","The quotient module throughout the argument is $N/\mathfrak p'N$; $N/\mathfrak p'$ omits the required factor $N$ in the submodule and is not the stated module.","Replace $N/\mathfrak p'$ by $N/\mathfrak p'N$.",reported_to_canon_2026-08-23_authority_unchanged_target_math_retained_pending_adjudication
ALGEBRA-262,p01,algebra.tex,algebra.tex:15818-15829,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The contradiction writes $\mathfrak qS_{\mathfrak q} \in \text{Ass}_S((M \otimes_R N)_{\mathfrak q})$.","The ideal $\mathfrak qS_{\mathfrak q}$ is a prime of the localized ring $S_{\mathfrak q}$, not an ideal of $S$; the same proof correctly uses $\text{Ass}_{S_{\mathfrak q}}$ at line 15809.","Replace the operator subscript $S$ by $S_{\mathfrak q}$.",reported_to_canon_2026-08-23_authority_unchanged_target_math_retained_pending_adjudication
ALGEBRA-263,p01,algebra.tex,algebra.tex:15773-15783 and 15879-15894,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"Two lemma hypotheses say `flat as $R$-module`.","The singular count noun requires the article `an`: `flat as an $R$-module`.","Insert `an` at both occurrences.",reported_to_canon_2026-08-23_authority_unchanged_target_reader_prose_corrected
ALGEBRA-264,p01,algebra.tex,algebra.tex:15905-15918,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The remark ends with the fragment `The first equality by Lemma ... and the second by Lemma ...`.","Both coordinated clauses lack a finite verb.","Use `The first equality follows from Lemma ... and the second from Lemma ...`.",reported_to_canon_2026-08-23_authority_unchanged_target_reader_prose_corrected
ALGEBRA-265,p01,algebra.tex,algebra.tex:15812-15817,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The displayed localization identity ends without punctuation immediately before the new sentence beginning `If`.","The display completes the sentence `Note that ...`; it needs terminal punctuation before the following conditional sentence.","Add a period to the end of the displayed identity.",reported_to_canon_2026-08-23_authority_unchanged_target_source_punctuation_retained_for_exact_math_replay
ALGEBRA-266,p01,algebra.tex,algebra.tex:28903-28906,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof says `Choose any valuation ring ... (which exist by Lemma ...)`.","The relative pronoun refers to the singular noun `ring`, so the verb must be singular.","Replace `which exist` by `which exists`, or recast as `such a ring exists`.",reported_to_canon_2026-08-23_authority_unchanged_target_reader_prose_corrected
ALGEBRA-267,p01,algebra.tex,algebra.tex:28934-28937,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"Condition (4) runs `a finite ring map ... which is not an isomorphism whose kernel and cokernel ... such that ...`.","The unpunctuated relative-clause chain can grammatically attach `whose kernel` to `isomorphism` and obscures which hypotheses modify the map.","Insert commas or recast: `a finite ring map ... which is not an isomorphism, whose kernel and cokernel are ..., and such that ...`.",reported_to_canon_2026-08-23_authority_unchanged_target_reader_prose_clarified
ALGEBRA-268,p01,algebra.tex,algebra.tex:28991-28994,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof says that the map is an isomorphism `in the generic point`.","The standard English preposition for a stalk or localization at a point is `at`.","Replace `in the generic point` by `at the generic point`.",reported_to_canon_2026-08-23_authority_unchanged_target_reader_prose_corrected
ALGEBRA-269,p01,algebra.tex,algebra.tex:29072-29078,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The remark assumes only that $R$ is semilocal and then applies Lemma \\ref{lemma-nonregular-dimension-one} directly to $(R, \\mathfrak m)$.","That lemma assumes its ring is local. Applying it to $R_{\\mathfrak m}$ does not by itself produce the asserted finite global extension $R \\subset R_1$; a globalization or blow-up argument is missing.","Either assume $R$ local, or supply and cite the finite global blow-up/descent construction that produces $R \\subset R_1$ from the local modification.",reported_to_canon_2026-08-23_authority_unchanged_target_source_logic_retained_pending_adjudication
ALGEBRA-270,p01,algebra.tex,algebra.tex:29098-29100,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The remark ends with the literal editorial placeholder `(insert future reference here)` after a claim about completions at all maximal ideals.","The reader contains no supporting reference, and the phrasing `completion ... in all of its maximal ideals` is semantically imprecise for the family of maximal-adic completions.","Supply the intended reference and say `if the completion of $R$ at each maximal ideal is reduced`, or remove the unsupported parenthetical after verification.",reported_to_canon_2026-08-23_authority_unchanged_target_editorial_placeholder_translated_literally
ALGEBRA-271,p01,algebra.tex,algebra.tex:29114-29116,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The unique expression of a nonzero element is written $u\\pi^n$ with $u$ a unit, but the range of $n$ is not stated.","For elements of the valuation ring the exponent is a nonnegative integer; without that qualifier the uniqueness statement is formally incomplete.","Add `$n \\in \\mathbf Z_{\\geq 0}$` to the sentence.",reported_to_canon_2026-08-23_authority_unchanged_target_qualifier_omission_retained_pending_adjudication
ALGEBRA-272,p01,algebra.tex,algebra.tex:29129-29135,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The associated graded ring is written `$\\bigoplus \\mathfrak m^n/\\mathfrak m^{n + 1}$ is isomorphic to $A/\\mathfrak m[T]$`.","The polynomial ring over the residue field is $(A/\\mathfrak m)[T]`; the printed expression can instead be parsed as a quotient by the ill-typed ideal $\\mathfrak m[T]$. The direct-sum index is also left implicit.","Write `$\\bigoplus_{n \\geq 0} \\mathfrak m^n/\\mathfrak m^{n + 1}$ is isomorphic to $(A/\\mathfrak m)[T]$`.",reported_to_canon_2026-08-23_authority_unchanged_target_math_retained_pending_adjudication
ALGEBRA-273,p01,algebra.tex,algebra.tex:29192-29195,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof says `$M$ generates ... as a vectors space`.","The compound noun requires singular attributive `vector`.","Replace `a vectors space` by `a vector space`.",reported_to_canon_2026-08-23_authority_unchanged_target_reader_prose_corrected
ALGEBRA-274,p01,algebra.tex,algebra.tex:29221-29225,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The displayed strict chain contains `$N_2 \\subset \\ldots N_k$`.","The relation between the ellipsis and $N_k$ is omitted, so the displayed chain is syntactically incomplete.","Insert the missing relation: `$N_2 \\subset \\ldots \\subset N_k$`.",reported_to_canon_2026-08-23_authority_unchanged_target_math_retained_pending_adjudication
ALGEBRA-275,p01,algebra.tex,algebra.tex:29259-29263,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof says `The structural results on Artinian rings implies parts (1) and (2)`.","The plural subject `results` requires the plural verb `imply`.","Replace `implies` by `imply`.",reported_to_canon_2026-08-23_authority_unchanged_target_reader_prose_corrected
