unit_id,item,unit_type,parent_id,source_start,source_end,fr_loc,en_loc,authority_sha256,fga_topics,topic_evidence_labels,topic_evidence_tags,decision_id,disposition,review_state,stacks_labels,stacks_tags,rationale
fga.232.s1.eq.1-8,232,equation,fga.232.s1,145,145,fr/232.tex:148,en/232.tex:143,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s1.eq.1-9,232,equation,fga.232.s1,146,146,fr/232.tex:167,en/232.tex:162,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s1.eq.1-10,232,equation,fga.232.s1,146,146,fr/232.tex:174,en/232.tex:169,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s2,232,section,fga.232,146,148,fr/232.tex:180,en/232.tex:175,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,base-change;descent;etale;faithfully-flat;finite-type;flatness;invertible-module;picard-functor;picard-scheme;projectivity;separatedness;smoothness,coherent-section-cohomology-and-base-change;cohomology-section-invertible-sheaves;descent-section-fpqc-descent-quasi-coherent;descent-section-introduction;duality-section-base-change-map;modules-section-invertible;moduli-section-picard-functor;morphisms-section-etale;morphisms-section-finite-type;morphisms-section-flat;morphisms-section-projective;morphisms-section-smooth;pic-section-picard-curve;pic-section-picard-functor;pic-section-representability;pione-section-finite-etale;quot-section-picard-functor;schemes-section-valuative-separatedness,01CR;01KY;01T0;01U2;01V4;01W7;0239;023R;02GH;02KE;09NT;0AA5;0B9K;0B9P;0B9R;0BL6;0D24;0DMD,D000225,extend_existing,reviewed_gap,quot-lemma-flat-geometrically-connected-fibres;quot-lemma-flat-geometrically-connected-fibres-with-section;quot-lemma-pic-with-section-stack,0D27;0D28;0D29,The exact absolute-to-relative sequence and the rigidified description are present under a universal pushforward hypothesis while the restricted Picard group comparisons under the exposé's hypotheses are not separately developed
fga.232.s2.proposition.2-1,232,proposition,fga.232.s2,146,146,fr/232.tex:182,en/232.tex:177,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,picard-scheme,pic-section-picard-curve;pic-section-representability,0B9P;0B9R,D000226,existing_equivalent,reviewed_combination,cohomology-lemma-Leray;quot-lemma-flat-geometrically-connected-fibres-with-section,01F2;0D28,The low-degree Leray sequence gives the stated kernel and a section splits pullback so the quotient description follows exactly
fga.232.s2.proposition.2-1.eq.u.n01,232,equation,fga.232.s2.proposition.2-1,146,146,fr/232.tex:184,en/232.tex:180,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s2.proposition.2-1.eq.u.n02,232,equation,fga.232.s2.proposition.2-1,146,146,fr/232.tex:190,en/232.tex:186,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s2.proposition.2-2,232,proposition,fga.232.s2,146,147,fr/232.tex:199,en/232.tex:195,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,descent;faithfully-flat;finite-type;flatness;picard-scheme;separatedness,descent-section-fpqc-descent-quasi-coherent;descent-section-introduction;morphisms-section-finite-type;morphisms-section-flat;pic-section-picard-curve;pic-section-representability;schemes-section-valuative-separatedness,01KY;01T0;01U2;0239;023R;0B9P;0B9R,D000227,existing_weaker,reviewed_gap,descent-proposition-fpqc-descent-quasi-coherent;quot-lemma-pic-with-section-stack;quot-lemma-flat-geometrically-connected-fibres-with-section,023T;0D29;0D28,Stacks proves effective fpqc descent for invertible sheaves and the rigidified Picard sheaf argument under the stronger hypothesis that pushforward of the structure sheaf remains the base after every base change but does not state the result for the restricted Picard group in this generality
fga.232.s2.proposition.2-2.item.i,232,subitem,fga.232.s2.proposition.2-2,146,146,fr/232.tex:203,en/232.tex:199,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s2.proposition.2-2.item.ii,232,subitem,fga.232.s2.proposition.2-2,146,146,fr/232.tex:206,en/232.tex:202,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s2.proposition.2-2.eq.u.n01,232,equation,fga.232.s2.proposition.2-2,146,146,fr/232.tex:210,en/232.tex:206,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s2.proposition.2-2.eq.u.n02,232,equation,fga.232.s2.proposition.2-2,147,147,fr/232.tex:227,en/232.tex:222,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s2.corollary.2-3,232,corollary,fga.232.s2,147,147,fr/232.tex:235,en/232.tex:230,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,picard-scheme,pic-section-picard-curve;pic-section-representability,0B9P;0B9R,D000228,existing_weaker,reviewed_gap,quot-situation-pic;quot-lemma-flat-geometrically-connected-fibres-with-section,0D25;0D28,The modern fppf sheafification agrees with the rigidified Picard presheaf when universal functions are constant and a section exists but the injective comparison from the restricted direct-image construction is not stated under only the historical hypotheses
fga.232.s2.corollary.2-4,232,corollary,fga.232.s2,147,147,fr/232.tex:244,en/232.tex:238,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,picard-scheme,pic-section-picard-curve;pic-section-representability,0B9P;0B9R,D000229,existing_weaker,reviewed_gap,quot-lemma-flat-geometrically-connected-fibres;quot-lemma-flat-geometrically-connected-fibres-with-section,0D27;0D28,Stacks gives the same exact sequence for every base change and the split surjection with a section under the stronger universal pushforward condition
fga.232.s2.corollary.2-4.eq.u.n01,232,equation,fga.232.s2.corollary.2-4,147,147,fr/232.tex:245,en/232.tex:239,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s2.corollary.2-4.eq.u.n02,232,equation,fga.232.s2.corollary.2-4,147,147,fr/232.tex:251,en/232.tex:245,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s2.remark.2-5,232,remark,fga.232.s2,147,148,fr/232.tex:256,en/232.tex:250,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,descent;invertible-module;picard-scheme;separatedness,cohomology-section-invertible-sheaves;descent-section-fpqc-descent-quasi-coherent;descent-section-introduction;modules-section-invertible;pic-section-picard-curve;pic-section-representability;schemes-section-valuative-separatedness,01CR;01KY;0239;023R;09NT;0B9P;0B9R,D000230,existing_equivalent,reviewed_source_and_stacks,quot-lemma-pic-with-section-stack;quot-lemma-flat-geometrically-connected-fibres-with-section-functor-stack,0D29;0D2B,The rigidified Picard stack in Stacks has exactly these objects and trivial automorphisms under the constant-functions hypothesis and its isomorphism classes give the kernel model for the Picard functor
fga.232.s2.remark.2-6,232,remark,fga.232.s2,148,148,fr/232.tex:273,en/232.tex:266,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,base-change;etale;faithfully-flat;finite-type;flatness;picard-functor;picard-scheme;projectivity;smoothness,coherent-section-cohomology-and-base-change;descent-section-fpqc-descent-quasi-coherent;duality-section-base-change-map;moduli-section-picard-functor;morphisms-section-etale;morphisms-section-finite-type;morphisms-section-flat;morphisms-section-projective;morphisms-section-smooth;pic-section-picard-curve;pic-section-picard-functor;pic-section-representability;pione-section-finite-etale;quot-section-picard-functor,01T0;01U2;01V4;01W7;023R;02GH;02KE;0AA5;0B9K;0B9P;0B9R;0BL6;0D24;0DMD,D000231,extend_existing,reviewed_gap,quot-proposition-pic-functor;more-morphisms-lemma-quasi-finite-quasi-section-meeting-nearby-open-X,0D2C;05GU,The modern proof uses the fppf cover obtained from X itself and Stacks constructs local quasi-sections but it does not collect the exposé's finite-flat and etale quasi-section refinements or the resulting explicit quotient presentation of every relative Picard class
fga.232.s2.remark.2-6.eq.u.n01,232,equation,fga.232.s2.remark.2-6,148,148,fr/232.tex:278,en/232.tex:271,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s2.remark.2-6.eq.u.n02,232,equation,fga.232.s2.remark.2-6,148,148,fr/232.tex:283,en/232.tex:276,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s3,232,section,fga.232,148,150,fr/232.tex:305,en/232.tex:297,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,abelian-scheme;ampleness;connected-component;existence-theorem;finite-type;flatness;hilbert-polynomial;hilbert-scheme;neron-severi;picard-scheme;projectivity;properness;quasi-projectivity;separatedness;smoothness,coherent-section-existence;coherent-section-existence-proper;groupoids-section-abelian-varieties;more-morphisms-section-connected;morphisms-section-finite-type;morphisms-section-flat;morphisms-section-projective;morphisms-section-proper;morphisms-section-quasi-projective;morphisms-section-relatively-ample;morphisms-section-smooth;pic-section-hilbert-scheme-points;pic-section-picard-curve;pic-section-representability;properties-section-ample;quot-section-hilb;schemes-section-valuative-separatedness;topology-section-connected-components;varieties-subsection-hilbert,004R;01KY;01PR;01T0;01U2;01V4;01VG;01VV;01W0;01W7;055C;087V;0886;08A9;0B94;0B9P;0B9R;0BF9;0CZX,D000232,extend_existing,reviewed_gap,quot-proposition-pic-functor;moduli-lemma-pic-functor-uniqueness-part;moduli-lemma-pic-functor-qs-lfp,0D2C;0DNJ;0DNI,Stacks proves algebraic-space existence local finite presentation and separatedness under integral geometric fibres but not the classical Picard-scheme and quasi-projective-translate structure announced here
fga.232.s3.theorem.3-1,232,theorem,fga.232.s3,148,149,fr/232.tex:317,en/232.tex:308,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,ampleness;flatness;picard-scheme;projectivity;quasi-projectivity;separatedness,morphisms-section-flat;morphisms-section-projective;morphisms-section-quasi-projective;morphisms-section-relatively-ample;pic-section-picard-curve;pic-section-representability;properties-section-ample;schemes-section-valuative-separatedness,01KY;01PR;01U2;01VG;01VV;01W7;0B9P;0B9R,D000233,existing_weaker,reviewed_gap,quot-proposition-pic-functor;moduli-lemma-pic-functor-uniqueness-part;moduli-lemma-pic-functor-qs-lfp,0D2C;0DNJ;0DNI,The current theorem gives a separated algebraic space locally of finite presentation under hypotheses implied by the exposé but does not prove representability by a scheme or the increasing union of translated quasi-projective opens
fga.232.s3.theorem.3-1.item.i,232,subitem,fga.232.s3.theorem.3-1,148,148,fr/232.tex:319,en/232.tex:310,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s3.theorem.3-1.item.ii,232,subitem,fga.232.s3.theorem.3-1,149,149,fr/232.tex:323,en/232.tex:314,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s3.theorem.3-1.item.iii,232,subitem,fga.232.s3.theorem.3-1,149,149,fr/232.tex:324,en/232.tex:315,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s3.remark.3-2,232,remark,fga.232.s3,149,149,fr/232.tex:340,en/232.tex:331,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,picard-scheme;separatedness,pic-section-picard-curve;pic-section-representability;schemes-section-valuative-separatedness,01KY;0B9P;0B9R,D000234,extend_existing,reviewed_gap,moduli-lemma-pic-functor-uniqueness-part,0DNJ,Stacks proves separatedness when the geometric fibres are integral but does not record the two degeneration families showing that geometrically constant global functions alone do not ensure separatedness
fga.232.s3.remark.3-2.eq.u.n01,232,equation,fga.232.s3.remark.3-2,149,149,fr/232.tex:344,en/232.tex:335,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s3.remark.3-3,232,remark,fga.232.s3,149,150,fr/232.tex:358,en/232.tex:348,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,abelian-scheme;connected-component;finite-type;hilbert-polynomial;hilbert-scheme;neron-severi;picard-scheme;projectivity;quasi-projectivity;smoothness,groupoids-section-abelian-varieties;more-morphisms-section-connected;morphisms-section-finite-type;morphisms-section-projective;morphisms-section-quasi-projective;morphisms-section-smooth;pic-section-hilbert-scheme-points;pic-section-picard-curve;pic-section-representability;quot-section-hilb;topology-section-connected-components;varieties-subsection-hilbert,004R;01T0;01V4;01VV;01W7;055C;08A9;0B94;0B9P;0B9R;0BF9;0CZX,D000235,historical_reference,reviewed_historical,moduli-lemma-pic-functor-qs-lfp;moduli-remark-hilb-numerical,0DNI;0DPG,The question on finite-type quasi-projective Picard pieces was later answered by Mumford while the locally projective counterexample explains why local finite presentation does not make connected components finite type and is retained as historical boundary evidence
fga.232.s3.remark.3-3.eq.u.n01,232,equation,fga.232.s3.remark.3-3,150,150,fr/232.tex:381,en/232.tex:370,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s3.remark.3-3.eq.u.n02,232,equation,fga.232.s3.remark.3-3,150,150,fr/232.tex:393,en/232.tex:382,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s4,232,section,fga.232,150,154,fr/232.tex:401,en/232.tex:390,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,ampleness;base-change;cartier-divisor;descent;existence-theorem;finite-type;flatness;hilbert-polynomial;invertible-module;picard-scheme;projectivity;properness;quasi-projectivity;quotient;representability;smoothness,algebraic-section-representable-by-algebraic-spaces;categories-section-representable;chow-section-relative-effective-cartier;coherent-section-cohomology-and-base-change;coherent-section-existence;coherent-section-existence-proper;cohomology-section-invertible-sheaves;descent-section-fpqc-descent-quasi-coherent;descent-section-introduction;divisors-lemma-relative-Cartier;duality-section-base-change-map;groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;modules-section-invertible;morphisms-section-finite-type;morphisms-section-flat;morphisms-section-projective;morphisms-section-proper;morphisms-section-quasi-projective;morphisms-section-relatively-ample;morphisms-section-smooth;pic-section-picard-curve;pic-section-representability;properties-section-ample;varieties-subsection-hilbert,01CR;01PR;01T0;01U2;01V4;01VG;01VV;01W0;01W7;0239;023R;02KE;02TP;02ZV;03JD;048I;04AD;056Q;087V;0886;08A9;09NT;0AA5;0AHM;0B9P;0B9R,D000236,extend_existing,reviewed_gap,divisors-definition-relative-effective-Cartier-divisor;divisors-lemma-relative-Cartier;divisors-lemma-fibre-Cartier;quot-proposition-hilb,062T;056Q;062Y;0D01,Stacks develops the relative effective Cartier divisor and Hilbert functor separately but does not assemble the general divisor functor its numerical decomposition and its morphism to the Picard functor
fga.232.s4.eq.u.n01,232,equation,fga.232.s4,150,150,fr/232.tex:411,en/232.tex:399,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s4.eq.u.n02,232,equation,fga.232.s4,150,150,fr/232.tex:416,en/232.tex:404,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s4.eq.u.n03,232,equation,fga.232.s4,151,151,fr/232.tex:429,en/232.tex:416,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s4.item.i,232,subitem,fga.232.s4,151,151,fr/232.tex:440,en/232.tex:426,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s4.item.ii,232,subitem,fga.232.s4,151,151,fr/232.tex:443,en/232.tex:430,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s4.item.iii,232,subitem,fga.232.s4,151,151,fr/232.tex:446,en/232.tex:433,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s4.eq.u.n04,232,equation,fga.232.s4,151,151,fr/232.tex:461,en/232.tex:447,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s4.eq.u.n05,232,equation,fga.232.s4,151,151,fr/232.tex:470,en/232.tex:455,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s4.proposition.4-1,232,proposition,fga.232.s4,152,153,fr/232.tex:478,en/232.tex:462,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,ampleness;base-change;cartier-divisor;flatness;hilbert-polynomial;invertible-module;picard-scheme;projectivity;properness;quasi-projectivity;quotient;representability,algebraic-section-representable-by-algebraic-spaces;categories-section-representable;chow-section-relative-effective-cartier;coherent-section-cohomology-and-base-change;cohomology-section-invertible-sheaves;divisors-lemma-relative-Cartier;duality-section-base-change-map;groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;modules-section-invertible;morphisms-section-flat;morphisms-section-projective;morphisms-section-proper;morphisms-section-quasi-projective;morphisms-section-relatively-ample;pic-section-picard-curve;pic-section-representability;properties-section-ample;varieties-subsection-hilbert,01CR;01PR;01U2;01VG;01VV;01W0;01W7;02KE;02TP;02ZV;03JD;048I;04AD;056Q;08A9;09NT;0AA5;0AHM;0B9P;0B9R,D000237,existing_weaker,reviewed_gap,divisors-lemma-fibre-Cartier;quot-proposition-hilb;moduli-remark-hilb-numerical,062Y;0D01;0DPG,The relative Cartier condition cuts out an open Hilbert subfunctor and current Hilbert theory gives an algebraic space with numerical open-and-closed pieces but does not supply the asserted scheme and quasi-projective-piece conclusion
fga.232.s4.proposition.4-1.eq.u.n01,232,equation,fga.232.s4.proposition.4-1,152,152,fr/232.tex:486,en/232.tex:471,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s4.proposition.4-1.eq.plus,232,equation,fga.232.s4.proposition.4-1,152,152,fr/232.tex:494,en/232.tex:479,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s4.proposition.4-1.eq.u.n02,232,equation,fga.232.s4.proposition.4-1,152,152,fr/232.tex:519,en/232.tex:502,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s4.theorem.4-3,232,theorem,fga.232.s4,153,153,fr/232.tex:544,en/232.tex:527,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,flatness;invertible-module;picard-scheme;projectivity;properness;representability,algebraic-section-representable-by-algebraic-spaces;categories-section-representable;cohomology-section-invertible-sheaves;modules-section-invertible;morphisms-section-flat;morphisms-section-projective;morphisms-section-proper;pic-section-picard-curve;pic-section-representability,01CR;01U2;01W0;01W7;02ZV;09NT;0AHM;0B9P;0B9R,D000238,new_statement,reviewed_gap,constructions-definition-projective-bundle;coherent-lemma-base-change-complex;divisors-definition-relative-effective-Cartier-divisor,01OB;01XM;062T,Stacks has the projective bundle representing invertible quotients and the required cohomology-and-base-change machinery but does not state that the fibre of the divisor-to-Picard map for a fixed line bundle is the projective bundle of the universal coherent module
fga.232.s4.corollary.4-4,232,corollary,fga.232.s4,153,153,fr/232.tex:556,en/232.tex:539,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,descent;flatness;projectivity;quasi-projectivity;representability,algebraic-section-representable-by-algebraic-spaces;categories-section-representable;descent-section-fpqc-descent-quasi-coherent;descent-section-introduction;morphisms-section-flat;morphisms-section-projective;morphisms-section-quasi-projective,01U2;01VV;01W7;0239;023R;02ZV;0AHM,D000239,new_statement,reviewed_gap,constructions-definition-projective-bundle;quot-proposition-hilb;quot-proposition-pic-functor,01OB;0D01;0D2C,The present chapters do not construct the morphism from the relative divisor functor to the Picard functor or prove that it is representable by projective morphisms even though its projective-bundle fibres are supported by existing ingredients
fga.232.s4.remark.4-5,232,remark,fga.232.s4,153,154,fr/232.tex:568,en/232.tex:550,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,base-change;flatness;smoothness,coherent-section-cohomology-and-base-change;duality-section-base-change-map;morphisms-section-flat;morphisms-section-smooth,01U2;01V4;02KE;0AA5,D000257,extend_existing,reviewed_gap,coherent-lemma-base-change-complex;constructions-definition-projective-bundle;varieties-lemma-projective-space-smooth,01XM;01OB;0B2P,Stacks contains cohomology-and-base-change and projective-space smoothness ingredients but not the stated necessary-and-sufficient flatness criterion and H1-vanishing smoothness test for the universal divisor-to-Picard morphism
fga.232.s5,232,section,fga.232,154,157,fr/232.tex:589,en/232.tex:569,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,abelian-scheme;ampleness;base-change;descent;duality;effectivity;equivalence-relation;existence-theorem;faithfully-flat;flatness;hilbert-polynomial;hilbert-scheme;invertible-module;picard-scheme;projectivity;properness;quasi-projectivity;quotient;representability;smoothness,algebraic-section-representable-by-algebraic-spaces;categories-section-representable;coherent-section-cohomology-and-base-change;coherent-section-existence;coherent-section-existence-proper;cohomology-section-invertible-sheaves;descent-definition-effective;descent-section-descent-datum;descent-section-fpqc-descent-quasi-coherent;descent-section-introduction;duality-section-base-change-map;duality-section-duality;duality-section-duality-proper-over-field;groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-abelian-varieties;groupoids-section-finite-flat-general;groupoids-section-groupoids;modules-section-invertible;morphisms-section-flat;morphisms-section-projective;morphisms-section-proper;morphisms-section-quasi-projective;morphisms-section-relatively-ample;morphisms-section-smooth;pic-section-hilbert-scheme-points;pic-section-picard-curve;pic-section-representability;properties-section-ample;quot-section-hilb;spaces-section-spaces-from-equivalence-relations;varieties-subsection-hilbert,01CR;01PR;01U2;01V4;01VG;01VV;01W0;01W7;0230;0239;023R;023U;023Z;0264;02KE;02ZV;03JD;048I;04AD;087V;0886;08A9;09NT;0AA5;0AHM;0AU3;0B94;0B9P;0B9R;0BF9;0CZX;0FVU,D000241,extend_existing,reviewed_gap,quot-proposition-hilb;quot-proposition-pic-functor;bootstrap-theorem-final-bootstrap,0D01;0D2C;04S6,The modern algebraic-space proof establishes Picard representability by stack-theoretic bootstrap but does not preserve this classical positive-divisor quotient construction or its scheme and quasi-projectivity output
fga.232.s5.eq.u.n01,232,equation,fga.232.s5,154,154,fr/232.tex:594,en/232.tex:574,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s5.eq.u.n02,232,equation,fga.232.s5,154,154,fr/232.tex:600,en/232.tex:580,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s5.eq.plus,232,equation,fga.232.s5,154,154,fr/232.tex:616,en/232.tex:596,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.232.s5.remark.5-1,232,remark,fga.232.s5,155,155,fr/232.tex:656,en/232.tex:634,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,base-change;descent;effectivity;existence-theorem;hilbert-polynomial;hilbert-scheme;invertible-module;picard-scheme;projectivity;quasi-projectivity;quotient,coherent-section-cohomology-and-base-change;coherent-section-existence;coherent-section-existence-proper;cohomology-section-invertible-sheaves;descent-definition-effective;descent-section-descent-datum;descent-section-fpqc-descent-quasi-coherent;descent-section-introduction;duality-section-base-change-map;groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;modules-section-invertible;morphisms-section-projective;morphisms-section-quasi-projective;pic-section-hilbert-scheme-points;pic-section-picard-curve;pic-section-representability;quot-section-hilb;varieties-subsection-hilbert,01CR;01VV;01W7;0239;023R;023U;023Z;02KE;03JD;048I;04AD;087V;0886;08A9;09NT;0AA5;0B94;0B9P;0B9R;0CZX,D000242,historical_reference,reviewed_historical,quot-proposition-hilb;bootstrap-theorem-final-bootstrap,0D01;04S6,The Matsusaka Chow-coordinate and effective-equivalence-relation lineage explains the original construction while current Stacks uses a different algebraic-space bootstrap and the passage is retained as method history
fga.232.s5.remark.5-2,232,remark,fga.232.s5,155,156,fr/232.tex:668,en/232.tex:645,C84DCA027FAC1AF187B0B9F6C8D2E2CB95B43CE201815B2073577FD4425919F0,base-change;equivalence-relation;flatness;picard-scheme;projectivity;properness;quotient;representability,algebraic-section-representable-by-algebraic-spaces;categories-section-representable;coherent-section-cohomology-and-base-change;duality-section-base-change-map;groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;groupoids-section-groupoids;morphisms-section-flat;morphisms-section-projective;morphisms-section-proper;pic-section-picard-curve;pic-section-representability;spaces-section-spaces-from-equivalence-relations,01U2;01W0;01W7;0230;0264;02KE;02ZV;03JD;048I;04AD;0AA5;0AHM;0B9P;0B9R,D000243,historical_reference,source_hypothesis_issue,quot-proposition-pic-functor;moduli-lemma-pic-functor-qs-lfp,0D2C;0DNI,The linked erratum retracts the scheme-level existence conjecture whereas current Stacks proves only algebraic-space representability under the universal constant-functions hypothesis so the conjecture is excluded from positive integration
