tag,full_label,file,line,kind,short_label,chapter,section_label,section_title,text_sha256
0B19,varieties-item-dimension-irreducible,varieties.tex,3794,item,item-dimension-irreducible,Varieties,section-algebraic-schemes,Algebraic schemes,68E9704C24F7B378B8B93CB6EF71B3E986EFF98BCFFC27498F63261C9939ADD4
0B1A,varieties-item-irreducible-maximal-chains,varieties.tex,3799,item,item-irreducible-maximal-chains,Varieties,section-algebraic-schemes,Algebraic schemes,CCE08802A8306F25CCF62AD870D8BF32053F6177BA8C95BC83CFDE0ACE24A105
0B1B,varieties-item-dimension-irreducibles-passing-through,varieties.tex,3804,item,item-dimension-irreducibles-passing-through,Varieties,section-algebraic-schemes,Algebraic schemes,76A04A2EE644F53D3B00371CA59C2A105A967C111DCBDBB740498C653F794964
0B1C,varieties-item-dimension-irreducible-trdeg,varieties.tex,3811,item,item-dimension-irreducible-trdeg,Varieties,section-algebraic-schemes,Algebraic schemes,C169D5092FE452CCCF855E686F3A7B993B85F1CE4CF421FC6E9C0C44278811FD
0B1D,varieties-item-immediate-specialization,varieties.tex,3815,item,item-immediate-specialization,Varieties,section-algebraic-schemes,Algebraic schemes,0CC176A414B83633E7DA537983069F25B008051C5BDD889C5A4EBEFF4404F975
0B1E,varieties-item-dimension-sup-trdeg,varieties.tex,3820,item,item-dimension-sup-trdeg,Varieties,section-algebraic-schemes,Algebraic schemes,2987779CF40220CFF41D894A6670A8E6C660DEC8F3508369838BF4F6338964B6
0B1F,varieties-item-specialization,varieties.tex,3825,item,item-specialization,Varieties,section-algebraic-schemes,Algebraic schemes,C22EF0FFCFDDAC5BEC48662A12C376B8CC22950BAA1C35149DB1E9B89B431E5B
0B1G,varieties-item-dimension-formula,varieties.tex,3836,item,item-dimension-formula,Varieties,section-algebraic-schemes,Algebraic schemes,2A133D0C74B265514EF1A31173BD2A5F4C7F4075FC55AE6C5845C468550CB1F8
0B1H,varieties-item-immediate-specialization-local-ring,varieties.tex,3840,item,item-immediate-specialization-local-ring,Varieties,section-algebraic-schemes,Algebraic schemes,BFDCE1AF53ADC882E48577ED14DA005EA6C97AD3181D2C79EE8556EC3483CC83
0B2L,varieties-lemma-dimension-fibres-locally-algebraic,varieties.tex,3953,lemma,lemma-dimension-fibres-locally-algebraic,Varieties,section-algebraic-schemes,Algebraic schemes,C307EDD039742F8613FE079ACE471D045118C8E1B8256F30DC0E61D7FFB5BBAB
0B2M,varieties-lemma-dimension-product-locally-algebraic,varieties.tex,4005,lemma,lemma-dimension-product-locally-algebraic,Varieties,section-algebraic-schemes,Algebraic schemes,58CF91CD4742D5AFA2EAC161D95F0EC96F1CFC2D2EF454501C6426280A3ACE87
0C51,varieties-section-complete-local-rings,varieties.tex,4038,section,section-complete-local-rings,Varieties,section-complete-local-rings,Complete local rings,FF5D0A3E23ACF0B0E24BA2811781016AD97CA22923BF222849559E185E367989
0C52,varieties-lemma-complete-local-ring-structure-as-algebra,varieties.tex,4044,lemma,lemma-complete-local-ring-structure-as-algebra,Varieties,section-complete-local-rings,Complete local rings,3007E258FEAFED6E3A2FF5C76D91C3792BB454F6EFB6B9F24B83225AEB5AEA3C
0C53,varieties-equation-complete-local-ring,varieties.tex,4049,equation,equation-complete-local-ring,Varieties,section-complete-local-rings,Complete local rings,D45AA3072DDF830B13E84074038141EF8FFFBC74912C748E1951FC196B936E19
0C54,varieties-lemma-base-change-complete-local-ring,varieties.tex,4101,lemma,lemma-base-change-complete-local-ring,Varieties,section-complete-local-rings,Complete local rings,6D6E74210D680F6E17510B2E4FE3F316CC36D0B64533D75CB417B11D350AD5DD
0B5W,varieties-section-global-generation,varieties.tex,4197,section,section-global-generation,Varieties,section-global-generation,Global generation,C173D1EE9287B95B34CAFCC7E4FFF51E93C2842F56B8B25ABC3DEDFB21DF508B
0B57,varieties-lemma-globally-generated-base-change,varieties.tex,4203,lemma,lemma-globally-generated-base-change,Varieties,section-global-generation,Global generation,9775EACDE69736DDC28156692B37758C08845333E347C69FAE2EDE0BA4B1D802
0B58,varieties-lemma-very-ample-vanish-at-point,varieties.tex,4233,lemma,lemma-very-ample-vanish-at-point,Varieties,section-global-generation,Global generation,987817B7FF5F938D717DE9D154D950BFB2A771142510245ACC9A1EB19731D71A
0B3Z,varieties-lemma-generated-by-dim-plus-1-sections,varieties.tex,4260,lemma,lemma-generated-by-dim-plus-1-sections,Varieties,section-global-generation,Global generation,DD1937D6B77676CCC51B49AA1413B3C343B9B80C3A7E586763C12E65F6ACB49C
0E8R,varieties-section-separating-points-tangent-vectors,varieties.tex,4303,section,section-separating-points-tangent-vectors,Varieties,section-separating-points-tangent-vectors,Separating points and tangent vectors,C4DCB379FFA14B21CC679993BDB658F1E501AF9643504F717CD067FF64E984E6
0E8S,varieties-lemma-separate-points-tangent-vectors,varieties.tex,4309,lemma,lemma-separate-points-tangent-vectors,Varieties,section-separating-points-tangent-vectors,Separating points and tangent vectors,AB09C0173339C11BA7B2D0809E77EEED3CC9229637FC3C9629CEB41D0A5D0B41
0E8T,varieties-lemma-variant-separate-points-tangent-vectors,varieties.tex,4386,lemma,lemma-variant-separate-points-tangent-vectors,Varieties,section-separating-points-tangent-vectors,Separating points and tangent vectors,ED52926993453565555627142EB77210973739BE86AE71A0734BB53DADC44D03
047A,varieties-section-closure-of-products,varieties.tex,4419,section,section-closure-of-products,Varieties,section-closure-of-products,Closures of products,8A63F3BD6AFC45C9FCED11E0627C2E73BD08BC4418904D509E8BC48FBD646B70
047B,varieties-lemma-closure-of-product,varieties.tex,4425,lemma,lemma-closure-of-product,Varieties,section-closure-of-products,Closures of products,ACCF3ADC610EAF154495883BB5C8BEF5B0FE6938F6AAA383061B0819A54E552C
04Q0,varieties-lemma-closure-image-product-map,varieties.tex,4463,lemma,lemma-closure-image-product-map,Varieties,section-closure-of-products,Closures of products,FBDB839CABBD0802E8815F5B4A9D5393E48E8CAC5CE4B05526DD2C9268316EE4
04Q1,varieties-lemma-scheme-theoretic-image-product-map,varieties.tex,4481,lemma,lemma-scheme-theoretic-image-product-map,Varieties,section-closure-of-products,Closures of products,C7005F872430C936E4929EC76CA49804C2A0AB8FBBA15776114C34F0B2D2058D
04QM,varieties-section-smooth,varieties.tex,4525,section,section-smooth,Varieties,section-smooth,Schemes smooth over fields,DCCBDFCF16AACAD514AF6C09A5453111C4EF61382B40940EF1943896A77E2999
04QN,varieties-lemma-char-zero-differentials-free-smooth,varieties.tex,4531,lemma,lemma-char-zero-differentials-free-smooth,Varieties,section-smooth,Schemes smooth over fields,E89AEAE26CF825B6D7E7F3BDBD6F36B92FAEEC014CB29E933B96D20AB46691A5
04QP,varieties-lemma-char-p-differentials-free-smooth,varieties.tex,4557,lemma,lemma-char-p-differentials-free-smooth,Varieties,section-smooth,Schemes smooth over fields,89E03C486AC306449DC7E970E604C293A4A4098D92EA0D34573ECCC5EFF6871B
056S,varieties-lemma-smooth-regular,varieties.tex,4597,lemma,lemma-smooth-regular,Varieties,section-smooth,Schemes smooth over fields,BDEA4517C0397E7DA670D812C045848420948ACE399625F96BA1479744AAD4EC
056T,varieties-lemma-smooth-geometrically-normal,varieties.tex,4617,lemma,lemma-smooth-geometrically-normal,Varieties,section-smooth,Schemes smooth over fields,272171E4457E24AD3CB7D8816F4966122AA9BF81FE17B8928591BCCCB6C048FC
055T,varieties-lemma-affine-space-over-field,varieties.tex,4643,lemma,lemma-affine-space-over-field,Varieties,section-smooth,Schemes smooth over fields,1921143BF880A498F2C68C372C5243CC8F6139DFDD19DD87B7B7D1808485EA04
056U,varieties-lemma-smooth-separable-closed-points-dense,varieties.tex,4658,lemma,lemma-smooth-separable-closed-points-dense,Varieties,section-smooth,Schemes smooth over fields,585CF362ABF16DFE70BE22B2064159B8FC9D292E6E523B3E60C1DA257582122C
056V,varieties-lemma-geometrically-reduced-dense-smooth-open,varieties.tex,4694,lemma,lemma-geometrically-reduced-dense-smooth-open,Varieties,section-smooth,Schemes smooth over fields,88B273E79A79109C4A18A07C001EA5B6A7ED53CD6D826A42C631674F2CF75D75
0B8X,varieties-lemma-dense-smooth-open-variety-over-perfect-field,varieties.tex,4730,lemma,lemma-dense-smooth-open-variety-over-perfect-field,Varieties,section-smooth,Schemes smooth over fields,6D3D41E83BEF0AC86E03B03D1EA0525F954FE579ECFF352CABDEF89A893CCF6A
05AX,varieties-lemma-flat-under-smooth,varieties.tex,4757,lemma,lemma-flat-under-smooth,Varieties,section-smooth,Schemes smooth over fields,8200AEBCE99E826138408F4DA5D892015EA6AE0B877722E80C344D669EAE21FA
0CDW,varieties-lemma-variety-with-smooth-rational-point,varieties.tex,4776,lemma,lemma-variety-with-smooth-rational-point,Varieties,section-smooth,Schemes smooth over fields,56813D6302CDCF14A012BBBB9F987A9A15CD3869A9CA1439488D6B9A0FA2C8F5
0H3W,varieties-lemma-smooth-stratification,varieties.tex,4798,lemma,lemma-smooth-stratification,Varieties,section-smooth,Schemes smooth over fields,131F93E98BF1001ECAD66C430B8C30B6757C84B71B8C1BFED11583FCD4A61301
04L0,varieties-section-types,varieties.tex,4838,section,section-types,Varieties,section-types,Types of varieties,DFA041B456B8F29AE15A8E3117BC5AE53F5A50BDF438211CEE7CE9D394C84A32
04L1,varieties-definition-variety-type,varieties.tex,4844,definition,definition-variety-type,Varieties,section-types,Types of varieties,60EA592E35F92D94ACD7C7E6828BA0B1BBDD64801FFF87C1B83570E80034BE53
04L2,varieties-lemma-regular-functions-proper-variety,varieties.tex,4876,lemma,lemma-regular-functions-proper-variety,Varieties,section-types,Types of varieties,FB0011B840D6F1B159B69DC61D277E5B6A532BCAEE54E8BEA977E608BF72B2DD
0BXQ,varieties-section-normalization,varieties.tex,4897,section,section-normalization,Varieties,section-normalization,Normalization,A401953DBFF44A27E28934D2B7F8FF35E9E0E987EF845E3F7E564B0329D6939F
0BXR,varieties-lemma-normalization-locally-algebraic,varieties.tex,4903,lemma,lemma-normalization-locally-algebraic,Varieties,section-normalization,Normalization,6D372683DFF69A24015D2DE508430E0608D8B742815E7014F0A75339BD0A015F
0GK4,varieties-lemma-normalize-projective,varieties.tex,4950,lemma,lemma-normalize-projective,Varieties,section-normalization,Normalization,FF940A6D819C931FE16113156975711911234F00BB63BB5A1184E0545C8537FD
0BXS,varieties-lemma-relative-normalization-finite,varieties.tex,4970,lemma,lemma-relative-normalization-finite,Varieties,section-normalization,Normalization,877206967C2AF16DE6075881F8F2E76B1C994157FEACD5C943F5BE42974985F4
0BXT,varieties-lemma-finite-extension-geometrically-normal,varieties.tex,4994,lemma,lemma-finite-extension-geometrically-normal,Varieties,section-normalization,Normalization,80A0B1A799EFA013A552873CE9B73969E7A7ADCEA77F7C6E672B0856008D6FA5
0C3N,varieties-lemma-normalization-and-change-of-fields,varieties.tex,5027,lemma,lemma-normalization-and-change-of-fields,Varieties,section-normalization,Normalization,3DA6BDCAE9B71D6BA2CAE06917FD2CFC38A7E2CED2D3A299EE0ACD77B4152EBE
0C3P,varieties-lemma-geometrically-normal-in-codim-1,varieties.tex,5102,lemma,lemma-geometrically-normal-in-codim-1,Varieties,section-normalization,Normalization,0F9B174081A7B79EAC9B7885787096C95B1020BC3FDDAC2EC0CE660365FDA9E6
04L3,varieties-section-units,varieties.tex,5148,section,section-units,Varieties,section-units,Groups of invertible functions,008ABD2357295916FEBBB80CF29B3693CB7BAEE8FB1E45644BD16E4689D5869D
04L4,varieties-lemma-open-in-normal-proper,varieties.tex,5157,lemma,lemma-open-in-normal-proper,Varieties,section-units,Groups of invertible functions,D26F517566E0122B134EC1843FAABD3BA57D12D403D3FEE0325283ADD0B59FEE
04L5,varieties-lemma-units-integral-finite-type-algebraically-closed,varieties.tex,5246,lemma,lemma-units-integral-finite-type-algebraically-closed,Varieties,section-units,Groups of invertible functions,6DFE28B0B3FCF9DA09C28D869211AADEC4449EC9CED5E7109DFE6BA511D208F1
04L6,varieties-lemma-units-general-algebraically-closed,varieties.tex,5289,lemma,lemma-units-general-algebraically-closed,Varieties,section-units,Groups of invertible functions,0D9DED9E03F2161318BBDC3B9336097BC575FEA3DC838F58FBC9C7ACBE0F3C30
04MI,varieties-lemma-integral-closure-ground-field,varieties.tex,5319,lemma,lemma-integral-closure-ground-field,Varieties,section-units,Groups of invertible functions,C7C0BA0F07140451BCEB52AC4A6189CD657EE5A3E383DEAC88EB0182D02F5BB3
04L7,varieties-proposition-units-general,varieties.tex,5349,proposition,proposition-units-general,Varieties,section-units,Groups of invertible functions,2E67E835628F0E6189B6B80AC598D63EA907E18A40061341975EF35D27F80E34
04L8,varieties-lemma-units-variety,varieties.tex,5406,lemma,lemma-units-variety,Varieties,section-units,Groups of invertible functions,AD97B12D4947C059540FAAC375F198A65C085365BBD8D739BE9842340E30DEE9
0BEC,varieties-section-kunneth,varieties.tex,5433,section,section-kunneth,Varieties,section-kunneth,"Kunneth formula, I",CB133B7B51351871E68CDD326E60822A8A799459A98C757269A0C5FD363AD885
0BED,varieties-lemma-kunneth,varieties.tex,5442,lemma,lemma-kunneth,Varieties,section-kunneth,"Kunneth formula, I",4CE9F666A8F81C07BFF90407B0B09E741CBE1AD7DECDB05929F2951471867189
0BEE,varieties-equation-kunneth-on-cech,varieties.tex,5518,equation,equation-kunneth-on-cech,Varieties,section-kunneth,"Kunneth formula, I",768BECF694A664E957C1022FCF5DD6307EA1722D2CD76031B0C8CC2CA624B24C
0BEF,varieties-lemma-kunneth-general,varieties.tex,5633,lemma,lemma-kunneth-general,Varieties,section-kunneth,"Kunneth formula, I",4CE9F666A8F81C07BFF90407B0B09E741CBE1AD7DECDB05929F2951471867189
0BEG,varieties-section-picard-groups,varieties.tex,5736,section,section-picard-groups,Varieties,section-picard-groups,Picard groups of varieties,FBECE95BFBE26F1A0088AC01302864CB3E52738F78F9CE615A659C68A1756E3F
0CDX,varieties-lemma-change-rings-pic-pre,varieties.tex,5743,lemma,lemma-change-rings-pic-pre,Varieties,section-picard-groups,Picard groups of varieties,E66B9D8A006B137518EBAB2254EFECB5FC87383EF853DC98E86AF82C2F82A210
0CDY,varieties-lemma-change-rings-pic,varieties.tex,5783,lemma,lemma-change-rings-pic,Varieties,section-picard-groups,Picard groups of varieties,641F25FD2E4C9192C6E37E99F028FF1E77C0AD7B6CF135E3EA541B65DBE70643
0CC5,varieties-lemma-change-fields-pic,varieties.tex,5808,lemma,lemma-change-fields-pic,Varieties,section-picard-groups,Picard groups of varieties,392E95D03D989524F606CAD5EC60A3F3AD29CFF3D2A4462F9B1530646A314CB8
0CDP,varieties-example-need-condition,varieties.tex,5827,example,example-need-condition,Varieties,section-picard-groups,Picard groups of varieties,972622E4A874C93D35A582FDECAFC9A957C198DF7813789B529C9FF13D864C55
0BEH,varieties-lemma-rational-equivalence-for-Pic,varieties.tex,5867,lemma,lemma-rational-equivalence-for-Pic,Varieties,section-picard-groups,Picard groups of varieties,5B15E3EB072D2B15F3CF2B5847F4A5F18757CD68B937C931329FC7947199FB2F
04MJ,varieties-section-base-field,varieties.tex,5896,section,section-base-field,Varieties,section-base-field,Uniqueness of base field,124A3B5622B3A3C0EE37E362A2E900EA24EC3130139495FCAE6E984B52CBFCD5
04MK,varieties-proposition-unique-base-field,varieties.tex,5965,proposition,proposition-unique-base-field,Varieties,section-base-field,Uniqueness of base field,0AF05718B505BE8D146AAA5416A94B92F3D455AF869B662B3717CE86B4EDFF93
0GWY,varieties-section-automorphisms,varieties.tex,6063,section,section-automorphisms,Varieties,section-automorphisms,Automorphisms,5668BD65A40CBA99274025A39231050E9147CB0B62F833886204B987AAA38CE2
0G05,varieties-lemma-automorphism,varieties.tex,6073,lemma,lemma-automorphism,Varieties,section-automorphisms,Automorphisms,DAE59E4D057B692C56F0C78623EA4BEA3557EC404ABDE8AE4BE99A55429CCFEA
0BEI,varieties-section-euler,varieties.tex,6154,section,section-euler,Varieties,section-euler,Euler characteristics,8B2CAD7199462435976F0A68BC31E26F3F34AE382A9008BBAF45059271DF53EE
0BEJ,varieties-definition-euler-characteristic,varieties.tex,6161,definition,definition-euler-characteristic,Varieties,section-euler,Euler characteristics,E3D873D7066AF0941230911C0CB5D6484D00E29A90431E57FEA30E4D0846F700
08AA,varieties-lemma-euler-characteristic-additive,varieties.tex,6183,lemma,lemma-euler-characteristic-additive,Varieties,section-euler,Euler characteristics,0D08825E0AA624271C95512A37AD6198E260C14A4BC9C8CE66137FBBD780677A
0AYT,varieties-lemma-chi-tensor-finite,varieties.tex,6208,lemma,lemma-chi-tensor-finite,Varieties,section-euler,Euler characteristics,6BB373266A80BFC75306CF5E7F300773A8969D101267C8DD6D3703E77EF66E33
08AB,varieties-lemma-euler-characteristic-extend-base-field,varieties.tex,6260,lemma,lemma-euler-characteristic-extend-base-field,Varieties,section-euler,Euler characteristics,3C8A5ED6FB8AD631D03F538AE37E5A82F00B5B58FAAD0BAB9B21CC06FB764511
0BEK,varieties-lemma-euler-characteristic-morphism,varieties.tex,6277,lemma,lemma-euler-characteristic-morphism,Varieties,section-euler,Euler characteristics,02F12598F2EF6421BA8C5B51FAED7C71444DD20D1E97555FE62AD194566F06EB
0B2N,varieties-section-projective-space,varieties.tex,6320,section,section-projective-space,Varieties,section-projective-space,Projective space,10057D3A4CA12E8B09C6D48A040DE50F434D3293E9AFEF796332419153AB11D2
0B2P,varieties-lemma-projective-space-smooth,varieties.tex,6326,lemma,lemma-projective-space-smooth,Varieties,section-projective-space,Projective space,02DBB3EAC4FDABF6CE5E45D2202BBA496F8F01663BFD374C67D22553657BB226
0B2Q,varieties-lemma-intersection-in-affine-space,varieties.tex,6339,lemma,lemma-intersection-in-affine-space,Varieties,section-projective-space,Projective space,07837EB976D563C3CEBB4D7F861632A990B0DEFDBEC055972455D3B40BF7862C
0B2R,varieties-lemma-intersection-in-projective-space,varieties.tex,6366,lemma,lemma-intersection-in-projective-space,Varieties,section-projective-space,Projective space,C3634802B0E305915D0F6E0BA5EA475709B811898B40170AF872F9F9A2A383BC
0BXU,varieties-lemma-equation-codim-1-in-projective-space,varieties.tex,6413,lemma,lemma-equation-codim-1-in-projective-space,Varieties,section-projective-space,Projective space,16D439C11ABCAE02B3228B42EC031E34E3BE5BE537F27E641A8D001FFD549D3D
089X,varieties-section-coherent-Pn,varieties.tex,6429,section,section-coherent-Pn,Varieties,section-coherent-Pn,Coherent sheaves on projective space,B4F9B428432AB92213BE476215007D5C5109B9A4FAE74D4185EF67C497587A89
089Y,varieties-subsection-preliminaries,varieties.tex,6438,subsection,subsection-preliminaries,Varieties,subsection-preliminaries,Preliminaries,88A0301AC3366B8C89028F2958159D09DDF8AE78F69CD4015F867A7562696BAD
089Z,varieties-lemma-hyperplane,varieties.tex,6455,lemma,lemma-hyperplane,Varieties,subsection-preliminaries,Preliminaries,EEF433E44336C00075F780B1F2ED4705CD0694B3C13DD99F51C96AAE02CD203C
08A0,varieties-lemma-exact-sequence-induction,varieties.tex,6496,lemma,lemma-exact-sequence-induction,Varieties,subsection-preliminaries,Preliminaries,C16B05B322875F054F4D5D257E980B3705F3C6DF923C8E98DAE4C29F4018A39A
08A1,varieties-remark-exact-sequence-induction,varieties.tex,6553,remark,remark-exact-sequence-induction,Varieties,subsection-preliminaries,Preliminaries,4BA8D67F5A39606E62263E0F9C94FCB8EC5453C088AE6352EF4B1C962B3A1117
0EGK,varieties-remark-exact-sequence-induction-cohomology,varieties.tex,6563,remark,remark-exact-sequence-induction-cohomology,Varieties,subsection-preliminaries,Preliminaries,39DC17263D004E3B82E3C6118A55F511E4293D3D2D17D81BAD465F01D4370492
08A2,varieties-subsection-regularity,varieties.tex,6595,subsection,subsection-regularity,Varieties,subsection-regularity,Regularity,9ECA4D201FC26084CFCD2DAAF3EACC7B1BA97D7FEE48F64CD273833F47A2FE0F
08A3,varieties-definition-regularity,varieties.tex,6601,definition,definition-regularity,Varieties,subsection-regularity,Regularity,63CDB24216D8E851DB7D65C7633D9C7AEBAE422ACBABC8F4512070C0FC201D44
08A4,varieties-lemma-m-regular-extend-base-field,varieties.tex,6619,lemma,lemma-m-regular-extend-base-field,Varieties,subsection-regularity,Regularity,1A570ADD8B3E9A8C2F62956F3A35E7F43651DCB9FD65213DBAA2A09ECBEDD640
08A5,varieties-lemma-m-regular,varieties.tex,6638,lemma,lemma-m-regular,Varieties,subsection-regularity,Regularity,F9FF13A39F80C3650AF12E3BE6C2A81A0D53973800E78B462567F680004F466F
08A6,varieties-lemma-m-regular-up,varieties.tex,6658,lemma,lemma-m-regular-up,Varieties,subsection-regularity,Regularity,A6D1C49653E0F50C53624C94BCA978A20C2C5ABD6477604023AEC197EFBFDF8C
08A7,varieties-lemma-m-regular-multiply,varieties.tex,6687,lemma,lemma-m-regular-multiply,Varieties,subsection-regularity,Regularity,49A6FD9A2D3685540C3C0233D8F642A625A3119994616A775752218A79ECC844
08A8,varieties-lemma-m-regular-globally-generated,varieties.tex,6742,lemma,lemma-m-regular-globally-generated,Varieties,subsection-regularity,Regularity,FF8EDF40CA77747F8712926997B568659693FF02EB8F076A8B07EE7FF92F5F04
08A9,varieties-subsection-hilbert,varieties.tex,6763,subsection,subsection-hilbert,Varieties,subsection-hilbert,Hilbert polynomials,EEB5FD9712EF2E03D54179764433A84C4ADE9933BDFD6B3B38A16E0D0CA009CA
08AC,varieties-lemma-hilbert-polynomial,varieties.tex,6770,lemma,lemma-hilbert-polynomial,Varieties,subsection-hilbert,Hilbert polynomials,493940523172F1964F057352432A282B6BC9688B498DE1DF652084CDCC766941
08AD,varieties-definition-hilbert-polynomial,varieties.tex,6807,definition,definition-hilbert-polynomial,Varieties,subsection-hilbert,Hilbert polynomials,96672FB006C0072D64B620C7B4959C4ADB23DDDA9A09F6A8D3C6FEC6F4FFAEDB
08AE,varieties-lemma-hilbert-polynomial-H0,varieties.tex,6828,lemma,lemma-hilbert-polynomial-H0,Varieties,subsection-hilbert,Hilbert polynomials,8AF4995436B5FC0675BDE30C532657AEA765AA45D875B0DE229DDF048FBB7B76
08AF,varieties-subsection-boundedness,varieties.tex,6848,subsection,subsection-boundedness,Varieties,subsection-boundedness,Boundedness of quotients,7C96D2C28E7256565256670C8439648F73977E8C4083CA637BD9EBD29DBD7A90
08AG,varieties-lemma-bound-quotients-free,varieties.tex,6856,lemma,lemma-bound-quotients-free,Varieties,subsection-boundedness,Boundedness of quotients,E27D34CCA69C584640EC5E7FDDE0CC342AD63A1E2F6870771007C890189BF259
0CC6,varieties-section-frobenius,varieties.tex,7006,section,section-frobenius,Varieties,section-frobenius,Frobenii,7AFFF6598A29574990B1BEEBF8300862E9CE2185972B4738BEEACF673137CFB4
03SM,varieties-definition-absolute-frobenius,varieties.tex,7014,definition,definition-absolute-frobenius,Varieties,section-frobenius,Frobenii,DB9CD91549C78E59EFF72D1448614BAF0EC011DE94EB72B5600BB6E5AE7C23AB
0CC7,varieties-lemma-frobenius-endomorphism-identity,varieties.tex,7032,lemma,lemma-frobenius-endomorphism-identity,Varieties,section-frobenius,Frobenii,14DC131F23D932306C375B6750F98C262619C5B834450E36708DD7EE681D2934
0CC8,varieties-lemma-frobenius,varieties.tex,7052,lemma,lemma-frobenius,Varieties,section-frobenius,Frobenii,1A2F0064C75B1BCA2B37F768168F5F8E7F7C03CCA376B57705F5723196703C0F
0CC9,varieties-definition-relative-frobenius,varieties.tex,7071,definition,definition-relative-frobenius,Varieties,section-frobenius,Frobenii,AEAD468AD7554E52E168505F91EDEC54ABF6521780CDC6047FC49E6F0C912E23
0CCA,varieties-lemma-relative-frobenius-endomorphism-identity,varieties.tex,7098,lemma,lemma-relative-frobenius-endomorphism-identity,Varieties,section-frobenius,Frobenii,28635B999BFEABD080C8D9E46A908088734B962F291733220DF29791E7E09377
0CCB,varieties-lemma-relative-frobenius,varieties.tex,7117,lemma,lemma-relative-frobenius,Varieties,section-frobenius,Frobenii,84E2C239DF00FA3C3A5D008581E6ADE954C7450CC671771C804593D3C3FDB01E
0CCC,varieties-lemma-relative-frobenius-omega,varieties.tex,7137,lemma,lemma-relative-frobenius-omega,Varieties,section-frobenius,Frobenii,8F6A38395DF3FC60AAC416BAB54C9379FF2D452135CE8DA550C19031955BC09C
0CCD,varieties-lemma-relative-frobenius-finite,varieties.tex,7154,lemma,lemma-relative-frobenius-finite,Varieties,section-frobenius,Frobenii,2E3FAD61462D8477F692C7981800792CE9F29C31C92EBE9BB2FF4355130890E7
0CCE,varieties-lemma-geometrically-reduced-p,varieties.tex,7173,lemma,lemma-geometrically-reduced-p,Varieties,section-frobenius,Frobenii,20197DE24B851B474621F1F9A76FAAB2E28656AFF8D1977A4FE6608C39B82FBF
0CCF,varieties-lemma-inseparable-deg-p-smooth,varieties.tex,7186,lemma,lemma-inseparable-deg-p-smooth,Varieties,section-frobenius,Frobenii,B456647A45E0FE6D4FDF9B9C357678389C410F45BA73F4D89B3A0517752F4B4D
0CCG,varieties-remark-n-fold-relative-frobenius,varieties.tex,7254,remark,remark-n-fold-relative-frobenius,Varieties,section-frobenius,Frobenii,EC973E63CCFC9CDD34BCACA8745B66BFCF117CD62C48ACC94FEAD2B6424E84FC
09MX,varieties-section-glueing-dim-1,varieties.tex,7296,section,section-glueing-dim-1,Varieties,section-glueing-dim-1,Glueing dimension one rings,F66B4A83507ED137B4D20715C9774A7C28F9B856013F1B9756BCC798138B44A8
09MY,varieties-situation-glue,varieties.tex,7304,situation,situation-glue,Varieties,section-glueing-dim-1,Glueing dimension one rings,823A284BA14DBE99C9CDA7A2DD64A87F5693B752DBC5307EC3A5D2D8B810F73B
09MZ,varieties-lemma-glue-valuation-ring,varieties.tex,7317,lemma,lemma-glue-valuation-ring,Varieties,section-glueing-dim-1,Glueing dimension one rings,D21D3FABA2473C3BF10047B2BFCE5D2BC9BB0F8C921A5906952E32DD0522AD6F
09N0,varieties-lemma-glue-separated,varieties.tex,7335,lemma,lemma-glue-separated,Varieties,section-glueing-dim-1,Glueing dimension one rings,C2E0A3BF57E74B36F8BA9BB73A395050AEB820B977051095BB199B8160B35ADC
09N1,varieties-lemma-semi-local,varieties.tex,7357,lemma,lemma-semi-local,Varieties,section-glueing-dim-1,Glueing dimension one rings,BBBF4FDD0354CF040D5A6CFD7054FE61896F6B253AC8A6D8FC90BDF9BA694BA3
09N2,varieties-lemma-semi-local-dimension-one-conductor,varieties.tex,7417,lemma,lemma-semi-local-dimension-one-conductor,Varieties,section-glueing-dim-1,Glueing dimension one rings,4B5B30FCA1D242F6BE0AFE91E4C0D1D4D3DD2938A637270979694D6FBF80D49F
09N3,varieties-lemma-semi-local-both-side,varieties.tex,7447,lemma,lemma-semi-local-both-side,Varieties,section-glueing-dim-1,Glueing dimension one rings,517F8AF32D4534EDAD4990012D7EC500A209C22999EA03214551F524590E89CE
09N4,varieties-lemma-glue-a-bunch-of-local-rings,varieties.tex,7509,lemma,lemma-glue-a-bunch-of-local-rings,Varieties,section-glueing-dim-1,Glueing dimension one rings,8CD32C8910B49E4CC0DC16C46456D623733E12E258CBB30EB43BDFAB9ABE2E63
09N5,varieties-lemma-create-globally-generated,varieties.tex,7537,lemma,lemma-create-globally-generated,Varieties,section-glueing-dim-1,Glueing dimension one rings,6434B122E2092EFE4CE18CF74441375948A16A31D642C3EE8BAE0A2A7325F06B
0AB2,varieties-lemma-power-equal,varieties.tex,7582,lemma,lemma-power-equal,Varieties,section-glueing-dim-1,Glueing dimension one rings,3ABD64F5768427CA5A81B4F8F4C9677FC8A6FA67223F20F2F448135405D2F818
0AB3,varieties-lemma-power-works,varieties.tex,7606,lemma,lemma-power-works,Varieties,section-glueing-dim-1,Glueing dimension one rings,F6D227A9BF562D94516A3E6DDC81A0483593CEE12D0D861D5F9C4C913A08FB72
