id,work,item,unit_type,parent_id,title_en,summary_en,source_start,source_end,authority_sha256,source_file,source_line,topics
fac:III:5:no:74:condition:T-in-C,FAC,74,condition,fac:III:5:no:74,fac III 5 no 74 condition T-in-C,fac III 5 no 74 condition T-in-C,components/072_III_5_74_vanishing_negative_twists.tex:37,components/072_III_5_74_vanishing_negative_twists.tex:37,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/072_III_5_74_vanishing_negative_twists.tex,37,vanishing
fac:III:5:no:74:formula:Ext-in-C,FAC,74,numbered_paragraph,fac:III:5:no:74,fac III 5 no 74 formula Ext-in-C,fac III 5 no 74 formula Ext-in-C,components/072_III_5_74_vanishing_negative_twists.tex:45,components/072_III_5_74_vanishing_negative_twists.tex:45,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/072_III_5_74_vanishing_negative_twists.tex,45,ext;vanishing
fac:III:5:no:74:def:dimension,FAC,74,definition,fac:III:5:no:74,fac III 5 no 74 def dimension,fac III 5 no 74 def dimension,components/072_III_5_74_vanishing_negative_twists.tex:65,components/072_III_5_74_vanishing_negative_twists.tex:65,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/072_III_5_74_vanishing_negative_twists.tex,65,vanishing
fac:III:5:no:74:syzygy-bound,FAC,74,numbered_paragraph,fac:III:5:no:74,fac III 5 no 74 syzygy-bound,fac III 5 no 74 syzygy-bound,components/072_III_5_74_vanishing_negative_twists.tex:79,components/072_III_5_74_vanishing_negative_twists.tex:79,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/072_III_5_74_vanishing_negative_twists.tex,79,vanishing
fac:III:5:no:74:lemma:1,FAC,74,lemma,fac:III:5:no:74,extsc Lemma 1.,extsc Lemma 1.,components/072_III_5_74_vanishing_negative_twists.tex:83,components/072_III_5_74_vanishing_negative_twists.tex:83,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/072_III_5_74_vanishing_negative_twists.tex,83,ext;vanishing
fac:III:5:no:74:lemma:1:i,FAC,74,lemma,fac:III:5:no:74:lemma:1,fac III 5 no 74 lemma 1 i,fac III 5 no 74 lemma 1 i,components/072_III_5_74_vanishing_negative_twists.tex:88,components/072_III_5_74_vanishing_negative_twists.tex:88,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/072_III_5_74_vanishing_negative_twists.tex,88,vanishing
fac:III:5:no:74:lemma:1:ii,FAC,74,lemma,fac:III:5:no:74:lemma:1,fac III 5 no 74 lemma 1 ii,fac III 5 no 74 lemma 1 ii,components/072_III_5_74_vanishing_negative_twists.tex:91,components/072_III_5_74_vanishing_negative_twists.tex:91,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/072_III_5_74_vanishing_negative_twists.tex,91,vanishing
fac:III:5:no:74:formula:Ext-segment,FAC,74,numbered_paragraph,fac:III:5:no:74,fac III 5 no 74 formula Ext-segment,fac III 5 no 74 formula Ext-segment,components/072_III_5_74_vanishing_negative_twists.tex:108,components/072_III_5_74_vanishing_negative_twists.tex:108,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/072_III_5_74_vanishing_negative_twists.tex,108,ext;vanishing
fac:III:5:no:74:thm:2,FAC,74,theorem,fac:III:5:no:74,extsc Theorem 2.,extsc Theorem 2.,components/072_III_5_74_vanishing_negative_twists.tex:125,components/072_III_5_74_vanishing_negative_twists.tex:125,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/072_III_5_74_vanishing_negative_twists.tex,125,ext;vanishing
fac:III:5:no:74:thm:2:a,FAC,74,theorem,fac:III:5:no:74:thm:2,fac III 5 no 74 thm 2 a,fac III 5 no 74 thm 2 a,components/072_III_5_74_vanishing_negative_twists.tex:130,components/072_III_5_74_vanishing_negative_twists.tex:130,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/072_III_5_74_vanishing_negative_twists.tex,130,vanishing
fac:III:5:no:74:thm:2:b,FAC,74,theorem,fac:III:5:no:74:thm:2,fac III 5 no 74 thm 2 b,fac III 5 no 74 thm 2 b,components/072_III_5_74_vanishing_negative_twists.tex:134,components/072_III_5_74_vanishing_negative_twists.tex:134,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/072_III_5_74_vanishing_negative_twists.tex,134,vanishing
fac:III:5:no:75,FAC,75,numbered_paragraph,fac:III:5,75. Nonsingular varieties.,75. Nonsingular varieties.,components/073_III_5_75_nonsingular_varieties.tex:8,components/073_III_5_75_nonsingular_varieties.tex:8,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/073_III_5_75_nonsingular_varieties.tex,8,varieties
fac:III:5:no:75:thm:3,FAC,75,theorem,fac:III:5:no:75,extsc Theorem 3.,extsc Theorem 3.,components/073_III_5_75_nonsingular_varieties.tex:14,components/073_III_5_75_nonsingular_varieties.tex:14,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/073_III_5_75_nonsingular_varieties.tex,14,ext;varieties
fac:III:5:no:75:thm:3:proof,FAC,75,theorem,fac:III:5:no:75:thm:3,fac III 5 no 75 thm 3 proof,fac III 5 no 75 thm 3 proof,components/073_III_5_75_nonsingular_varieties.tex:23,components/073_III_5_75_nonsingular_varieties.tex:23,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/073_III_5_75_nonsingular_varieties.tex,23,varieties
fac:III:5:no:75:formula:colon,FAC,75,numbered_paragraph,fac:III:5:no:75,fac III 5 no 75 formula colon,fac III 5 no 75 formula colon,components/073_III_5_75_nonsingular_varieties.tex:33,components/073_III_5_75_nonsingular_varieties.tex:33,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/073_III_5_75_nonsingular_varieties.tex,33,varieties
fac:III:5:no:75:def:Lq,FAC,75,definition,fac:III:5:no:75,fac III 5 no 75 def Lq,fac III 5 no 75 def Lq,components/073_III_5_75_nonsingular_varieties.tex:42,components/073_III_5_75_nonsingular_varieties.tex:42,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/073_III_5_75_nonsingular_varieties.tex,42,varieties
fac:III:5:no:75:formula:differential,FAC,75,numbered_paragraph,fac:III:5:no:75,fac III 5 no 75 formula differential,fac III 5 no 75 formula differential,components/073_III_5_75_nonsingular_varieties.tex:47,components/073_III_5_75_nonsingular_varieties.tex:47,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/073_III_5_75_nonsingular_varieties.tex,47,varieties
fac:III:5:no:75:formula:resolution,FAC,75,numbered_paragraph,fac:III:5:no:75,fac III 5 no 75 formula resolution,fac III 5 no 75 formula resolution,components/073_III_5_75_nonsingular_varieties.tex:59,components/073_III_5_75_nonsingular_varieties.tex:59,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/073_III_5_75_nonsingular_varieties.tex,59,varieties
fac:III:5:no:75:cor,FAC,75,corollary,fac:III:5:no:75,extsc Corollary.,extsc Corollary.,components/073_III_5_75_nonsingular_varieties.tex:69,components/073_III_5_75_nonsingular_varieties.tex:69,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/073_III_5_75_nonsingular_varieties.tex,69,ext;varieties
fac:III:5:no:75:remark,FAC,75,remark,fac:III:5:no:75,extsc Remark.,extsc Remark.,components/073_III_5_75_nonsingular_varieties.tex:74,components/073_III_5_75_nonsingular_varieties.tex:74,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/073_III_5_75_nonsingular_varieties.tex,74,ext;varieties
fac:III:5:no:76,FAC,76,numbered_paragraph,fac:III:5,76. Normal varieties.,76. Normal varieties.,components/074_III_5_76_normal_varieties.tex:8,components/074_III_5_76_normal_varieties.tex:8,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/074_III_5_76_normal_varieties.tex,8,varieties
fac:III:5:no:76:lemma:2,FAC,76,lemma,fac:III:5:no:76,extsc Lemma 2.,extsc Lemma 2.,components/074_III_5_76_normal_varieties.tex:11,components/074_III_5_76_normal_varieties.tex:11,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/074_III_5_76_normal_varieties.tex,11,ext;varieties
fac:III:5:no:76:formula:short-exact,FAC,76,numbered_paragraph,fac:III:5:no:76,fac III 5 no 76 formula short-exact,fac III 5 no 76 formula short-exact,components/074_III_5_76_normal_varieties.tex:19,components/074_III_5_76_normal_varieties.tex:19,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/074_III_5_76_normal_varieties.tex,19,varieties
fac:III:5:no:76:formula:long-exact,FAC,76,numbered_paragraph,fac:III:5:no:76,fac III 5 no 76 formula long-exact,fac III 5 no 76 formula long-exact,components/074_III_5_76_normal_varieties.tex:26,components/074_III_5_76_normal_varieties.tex:26,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/074_III_5_76_normal_varieties.tex,26,varieties
fac:III:5:no:76:formula:cokernel-map,FAC,76,numbered_paragraph,fac:III:5:no:76,fac III 5 no 76 formula cokernel-map,fac III 5 no 76 formula cokernel-map,components/074_III_5_76_normal_varieties.tex:44,components/074_III_5_76_normal_varieties.tex:44,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/074_III_5_76_normal_varieties.tex,44,varieties
fac:III:5:no:76:thm:4,FAC,76,theorem,fac:III:5:no:76,extsc Theorem 4.,extsc Theorem 4.,components/074_III_5_76_normal_varieties.tex:57,components/074_III_5_76_normal_varieties.tex:57,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/074_III_5_76_normal_varieties.tex,57,ext;varieties
fac:III:5:no:76:thm:4:proof,FAC,76,theorem,fac:III:5:no:76:thm:4,fac III 5 no 76 thm 4 proof,fac III 5 no 76 thm 4 proof,components/074_III_5_76_normal_varieties.tex:64,components/074_III_5_76_normal_varieties.tex:64,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/074_III_5_76_normal_varieties.tex,64,varieties
fac:III:5:no:76:formula:first-dimension-step,FAC,76,numbered_paragraph,fac:III:5:no:76,fac III 5 no 76 formula first-dimension-step,fac III 5 no 76 formula first-dimension-step,components/074_III_5_76_normal_varieties.tex:73,components/074_III_5_76_normal_varieties.tex:73,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/074_III_5_76_normal_varieties.tex,73,varieties
fac:III:5:no:76:formula:second-dimension-step,FAC,76,numbered_paragraph,fac:III:5:no:76,fac III 5 no 76 formula second-dimension-step,fac III 5 no 76 formula second-dimension-step,components/074_III_5_76_normal_varieties.tex:88,components/074_III_5_76_normal_varieties.tex:88,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/074_III_5_76_normal_varieties.tex,88,varieties
fac:III:5:no:76:cor,FAC,76,corollary,fac:III:5:no:76,extsc Corollary.,extsc Corollary.,components/074_III_5_76_normal_varieties.tex:98,components/074_III_5_76_normal_varieties.tex:98,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/074_III_5_76_normal_varieties.tex,98,ext;varieties
fac:III:5:no:76:remark:1,FAC,76,remark,fac:III:5:no:76,extsc Remarks.,extsc Remarks.,components/074_III_5_76_normal_varieties.tex:102,components/074_III_5_76_normal_varieties.tex:102,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/074_III_5_76_normal_varieties.tex,102,ext;varieties
fac:III:5:no:76:remark:2,FAC,76,remark,fac:III:5:no:76,fac III 5 no 76 remark 2,fac III 5 no 76 remark 2,components/074_III_5_76_normal_varieties.tex:108,components/074_III_5_76_normal_varieties.tex:108,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/074_III_5_76_normal_varieties.tex,108,varieties
fac:III:5:no:77,FAC,77,numbered_paragraph,fac:III:5,fac III 5 no 77,fac III 5 no 77,components/075_III_5_77_homological_characterization_first_kind.tex:8,components/075_III_5_77_homological_characterization_first_kind.tex:8,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/075_III_5_77_homological_characterization_first_kind.tex,8,
fac:III:5:no:77:lemma:3,FAC,77,lemma,fac:III:5:no:77,extsc Lemma 3.,extsc Lemma 3.,components/075_III_5_77_homological_characterization_first_kind.tex:16,components/075_III_5_77_homological_characterization_first_kind.tex:16,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/075_III_5_77_homological_characterization_first_kind.tex,16,ext
fac:III:5:no:77:formula:Ext-twist,FAC,77,numbered_paragraph,fac:III:5:no:77,fac III 5 no 77 formula Ext-twist,fac III 5 no 77 formula Ext-twist,components/075_III_5_77_homological_characterization_first_kind.tex:21,components/075_III_5_77_homological_characterization_first_kind.tex:21,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/075_III_5_77_homological_characterization_first_kind.tex,21,ext
fac:III:5:no:77:prop:2,FAC,77,proposition,fac:III:5:no:77,extsc Proposition 2.,extsc Proposition 2.,components/075_III_5_77_homological_characterization_first_kind.tex:31,components/075_III_5_77_homological_characterization_first_kind.tex:31,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/075_III_5_77_homological_characterization_first_kind.tex,31,ext
fac:III:5:no:77:prop:2:a,FAC,77,proposition,fac:III:5:no:77:prop:2,fac III 5 no 77 prop 2 a,fac III 5 no 77 prop 2 a,components/075_III_5_77_homological_characterization_first_kind.tex:34,components/075_III_5_77_homological_characterization_first_kind.tex:34,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/075_III_5_77_homological_characterization_first_kind.tex,34,
fac:III:5:no:77:prop:2:b,FAC,77,proposition,fac:III:5:no:77:prop:2,fac III 5 no 77 prop 2 b,fac III 5 no 77 prop 2 b,components/075_III_5_77_homological_characterization_first_kind.tex:39,components/075_III_5_77_homological_characterization_first_kind.tex:39,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/075_III_5_77_homological_characterization_first_kind.tex,39,
fac:III:5:no:77:def:k-fold-first-kind,FAC,77,definition,fac:III:5:no:77,fac III 5 no 77 def k-fold-first-kind,fac III 5 no 77 def k-fold-first-kind,components/075_III_5_77_homological_characterization_first_kind.tex:49,components/075_III_5_77_homological_characterization_first_kind.tex:49,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/075_III_5_77_homological_characterization_first_kind.tex,49,
fac:III:5:no:77:prop:3,FAC,77,proposition,fac:III:5:no:77,extsc Proposition 3.,extsc Proposition 3.,components/075_III_5_77_homological_characterization_first_kind.tex:60,components/075_III_5_77_homological_characterization_first_kind.tex:60,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/075_III_5_77_homological_characterization_first_kind.tex,60,ext
fac:III:5:no:77:prop:3:i,FAC,77,proposition,fac:III:5:no:77:prop:3,fac III 5 no 77 prop 3 i,fac III 5 no 77 prop 3 i,components/075_III_5_77_homological_characterization_first_kind.tex:66,components/075_III_5_77_homological_characterization_first_kind.tex:66,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/075_III_5_77_homological_characterization_first_kind.tex,66,
fac:III:5:no:77:prop:3:ii,FAC,77,proposition,fac:III:5:no:77:prop:3,fac III 5 no 77 prop 3 ii,fac III 5 no 77 prop 3 ii,components/075_III_5_77_homological_characterization_first_kind.tex:69,components/075_III_5_77_homological_characterization_first_kind.tex:69,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/075_III_5_77_homological_characterization_first_kind.tex,69,
fac:III:5:no:77:cor:local,FAC,77,corollary,fac:III:5:no:77,extsc Corollary.,extsc Corollary.,components/075_III_5_77_homological_characterization_first_kind.tex:79,components/075_III_5_77_homological_characterization_first_kind.tex:79,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/075_III_5_77_homological_characterization_first_kind.tex,79,ext
fac:III:5:no:77:prop:4,FAC,77,proposition,fac:III:5:no:77,extsc Proposition 4.,extsc Proposition 4.,components/075_III_5_77_homological_characterization_first_kind.tex:92,components/075_III_5_77_homological_characterization_first_kind.tex:92,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/075_III_5_77_homological_characterization_first_kind.tex,92,ext
fac:III:5:no:77:formula:H0-negative,FAC,77,numbered_paragraph,fac:III:5:no:77,fac III 5 no 77 formula H0-negative,fac III 5 no 77 formula H0-negative,components/075_III_5_77_homological_characterization_first_kind.tex:112,components/075_III_5_77_homological_characterization_first_kind.tex:112,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/075_III_5_77_homological_characterization_first_kind.tex,112,
fac:III:5:no:77:formula:Veronese-twist,FAC,77,numbered_paragraph,fac:III:5:no:77,fac III 5 no 77 formula Veronese-twist,fac III 5 no 77 formula Veronese-twist,components/075_III_5_77_homological_characterization_first_kind.tex:122,components/075_III_5_77_homological_characterization_first_kind.tex:122,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/075_III_5_77_homological_characterization_first_kind.tex,122,
fac:III:5:no:77:prop:4:condition:a,FAC,77,proposition,fac:III:5:no:77:prop:4,fac III 5 no 77 prop 4 condition a,fac III 5 no 77 prop 4 condition a,components/075_III_5_77_homological_characterization_first_kind.tex:128,components/075_III_5_77_homological_characterization_first_kind.tex:128,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/075_III_5_77_homological_characterization_first_kind.tex,128,
fac:III:5:no:77:prop:4:condition:b,FAC,77,proposition,fac:III:5:no:77:prop:4,fac III 5 no 77 prop 4 condition b,fac III 5 no 77 prop 4 condition b,components/075_III_5_77_homological_characterization_first_kind.tex:135,components/075_III_5_77_homological_characterization_first_kind.tex:135,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/075_III_5_77_homological_characterization_first_kind.tex,135,
fac:III:5:no:77:prop:4:condition:c,FAC,77,proposition,fac:III:5:no:77:prop:4,fac III 5 no 77 prop 4 condition c,fac III 5 no 77 prop 4 condition c,components/075_III_5_77_homological_characterization_first_kind.tex:142,components/075_III_5_77_homological_characterization_first_kind.tex:142,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/075_III_5_77_homological_characterization_first_kind.tex,142,
fac:III:5:no:77:cor:embedding,FAC,77,corollary,fac:III:5:no:77,extsc Corollary.,extsc Corollary.,components/075_III_5_77_homological_characterization_first_kind.tex:156,components/075_III_5_77_homological_characterization_first_kind.tex:156,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/075_III_5_77_homological_characterization_first_kind.tex,156,ext
fac:III:5:no:78,FAC,78,numbered_paragraph,fac:III:5,78. Complete intersections.,78. Complete intersections.,components/076_III_5_78_complete_intersections.tex:8,components/076_III_5_78_complete_intersections.tex:8,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/076_III_5_78_complete_intersections.tex,8,
fac:III:5:no:78:def:complete-intersection,FAC,78,definition,fac:III:5:no:78,fac III 5 no 78 def complete-intersection,fac III 5 no 78 def complete-intersection,components/076_III_5_78_complete_intersections.tex:11,components/076_III_5_78_complete_intersections.tex:11,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/076_III_5_78_complete_intersections.tex,11,
fac:III:5:no:78:external-citation:Macaulay-theorem,FAC,78,numbered_paragraph,fac:III:5:no:78,fac III 5 no 78 external-citation Macaulay-theorem,fac III 5 no 78 external-citation Macaulay-theorem,components/076_III_5_78_complete_intersections.tex:15,components/076_III_5_78_complete_intersections.tex:15,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/076_III_5_78_complete_intersections.tex,15,ext
fac:III:5:no:78:def:Lq,FAC,78,definition,fac:III:5:no:78,fac III 5 no 78 def Lq,fac III 5 no 78 def Lq,components/076_III_5_78_complete_intersections.tex:34,components/076_III_5_78_complete_intersections.tex:34,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/076_III_5_78_complete_intersections.tex,34,
fac:III:5:no:78:formula:differential,FAC,78,numbered_paragraph,fac:III:5:no:78,fac III 5 no 78 formula differential,fac III 5 no 78 formula differential,components/076_III_5_78_complete_intersections.tex:42,components/076_III_5_78_complete_intersections.tex:42,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/076_III_5_78_complete_intersections.tex,42,
fac:III:5:no:78:formula:resolution,FAC,78,numbered_paragraph,fac:III:5:no:78,fac III 5 no 78 formula resolution,fac III 5 no 78 formula resolution,components/076_III_5_78_complete_intersections.tex:52,components/076_III_5_78_complete_intersections.tex:52,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/076_III_5_78_complete_intersections.tex,52,
fac:III:5:no:78:formula:coboundary,FAC,78,numbered_paragraph,fac:III:5:no:78,fac III 5 no 78 formula coboundary,fac III 5 no 78 formula coboundary,components/076_III_5_78_complete_intersections.tex:65,components/076_III_5_78_complete_intersections.tex:65,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/076_III_5_78_complete_intersections.tex,65,
fac:III:5:no:78:formula:Ext-concentration,FAC,78,numbered_paragraph,fac:III:5:no:78,fac III 5 no 78 formula Ext-concentration,fac III 5 no 78 formula Ext-concentration,components/076_III_5_78_complete_intersections.tex:74,components/076_III_5_78_complete_intersections.tex:74,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/076_III_5_78_complete_intersections.tex,74,ext
fac:III:5:no:78:def:N,FAC,78,definition,fac:III:5:no:78,fac III 5 no 78 def N,fac III 5 no 78 def N,components/076_III_5_78_complete_intersections.tex:79,components/076_III_5_78_complete_intersections.tex:79,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/076_III_5_78_complete_intersections.tex,79,
fac:III:5:no:78:prop:5,FAC,78,proposition,fac:III:5:no:78,extsc Proposition 5.,extsc Proposition 5.,components/076_III_5_78_complete_intersections.tex:86,components/076_III_5_78_complete_intersections.tex:86,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/076_III_5_78_complete_intersections.tex,86,ext
fac:III:5:no:78:prop:5:a,FAC,78,proposition,fac:III:5:no:78:prop:5,fac III 5 no 78 prop 5 a,fac III 5 no 78 prop 5 a,components/076_III_5_78_complete_intersections.tex:91,components/076_III_5_78_complete_intersections.tex:91,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/076_III_5_78_complete_intersections.tex,91,
fac:III:5:no:78:prop:5:b,FAC,78,proposition,fac:III:5:no:78:prop:5,fac III 5 no 78 prop 5 b,fac III 5 no 78 prop 5 b,components/076_III_5_78_complete_intersections.tex:96,components/076_III_5_78_complete_intersections.tex:96,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/076_III_5_78_complete_intersections.tex,96,
fac:III:5:no:78:prop:5:c,FAC,78,proposition,fac:III:5:no:78:prop:5,fac III 5 no 78 prop 5 c,fac III 5 no 78 prop 5 c,components/076_III_5_78_complete_intersections.tex:100,components/076_III_5_78_complete_intersections.tex:100,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/076_III_5_78_complete_intersections.tex,100,
fac:III:5:no:78:remark,FAC,78,remark,fac:III:5:no:78,fac III 5 no 78 remark,fac III 5 no 78 remark,components/076_III_5_78_complete_intersections.tex:105,components/076_III_5_78_complete_intersections.tex:105,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/076_III_5_78_complete_intersections.tex,105,
fac:III:6,FAC,fac:III:6,section,fac:III,6. Characteristic function and arithmetic genus,6. Characteristic function and arithmetic genus,components/077_III_6_79_euler_poincare_characteristic.tex:7,components/077_III_6_79_euler_poincare_characteristic.tex:7,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/077_III_6_79_euler_poincare_characteristic.tex,7,euler
fac:III:6:no:79,FAC,79,numbered_paragraph,fac:III:6,79. Euler--Poincaré characteristic.,79. Euler--Poincaré characteristic.,components/077_III_6_79_euler_poincare_characteristic.tex:12,components/077_III_6_79_euler_poincare_characteristic.tex:12,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/077_III_6_79_euler_poincare_characteristic.tex,12,euler
fac:III:6:no:79:def:hq,FAC,79,definition,fac:III:6:no:79,fac III 6 no 79 def hq,fac III 6 no 79 def hq,components/077_III_6_79_euler_poincare_characteristic.tex:16,components/077_III_6_79_euler_poincare_characteristic.tex:16,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/077_III_6_79_euler_poincare_characteristic.tex,16,euler
fac:III:6:no:79:def:chi,FAC,79,definition,fac:III:6:no:79,fac III 6 no 79 def chi,fac III 6 no 79 def chi,components/077_III_6_79_euler_poincare_characteristic.tex:23,components/077_III_6_79_euler_poincare_characteristic.tex:23,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/077_III_6_79_euler_poincare_characteristic.tex,23,euler
fac:III:6:no:79:lemma:1,FAC,79,lemma,fac:III:6:no:79,extsc Lemma 1.,extsc Lemma 1.,components/077_III_6_79_euler_poincare_characteristic.tex:30,components/077_III_6_79_euler_poincare_characteristic.tex:30,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/077_III_6_79_euler_poincare_characteristic.tex,30,euler;ext
fac:III:6:no:79:lemma:1:formula,FAC,79,lemma,fac:III:6:no:79:lemma:1,fac III 6 no 79 lemma 1 formula,fac III 6 no 79 lemma 1 formula,components/077_III_6_79_euler_poincare_characteristic.tex:36,components/077_III_6_79_euler_poincare_characteristic.tex:36,B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA,components/077_III_6_79_euler_poincare_characteristic.tex,36,euler
