id,work,item,unit_type,parent_id,title_en,summary_en,source_start,source_end,authority_sha256,source_file,source_line,topics
tohoku:proof:theorem-5.2.1:p1,Tohoku,200;201,proof,tohoku:section:5.2,"To establish the explicit form of II 2 p,q (A) , it remains only to show that the derived functors of X , viewed as a functor from C X(G) to C G , the category of G -modules, are indeed the H q(X,A) . This follows immediately",src/targets.csv + exact aligned layer segments,200,201,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,727,derived-functor
tohoku:proof:theorem-5.3.1,Tohoku,204,proof,tohoku:section:5.3,"Taking V x as in the statement of condition (D), and moreover taking V x open and stable under G x , we may apply the corollary to Theorem 5.2.1. This reduces us to the case G=G x , X=V x , and hence to G finite . Let us show that R qf *(A)=0 for q>0 . For eve",src/targets.csv + exact aligned layer segments,204,204,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,728,
tohoku:proof:theorem-5.6.3-locally-free-corollary,Tohoku,218,proof,tohoku:section:5.6,"This follows from spectral sequence III, since then Ext O q(A,B)=0 for q>0 (Prop. 4.2.3). In particular, taking A=O , one obtains:",src/targets.csv + exact aligned layer segments,218,218,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,729,ext;spectral-sequence
tohoku:proof:transformation-first-spectral-sequence:p1,Tohoku,205;206,proof,tohoku:section:5.4,"It follows from the hypothesis on Y 0 that H n(G,A U)=0 for n>0 , since this is clearly the case on the open set V , but it is also true on Y 0 , because by",src/targets.csv + exact aligned layer segments,205,206,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,730,
tohoku:prop:1.6.1,Tohoku,131,proposition,tohoku:section:1.6,"Proposition 1.6.1. --- Let be a diagram scheme with commutation relations, and let C be an additive category. Then C is an additive category. If C is a category with infinite direct products (respectively, infinite direct sums), then so is C . Moreover, if C s",src/targets.csv + exact aligned layer segments,131,131,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,731,additive
tohoku:prop:1.6.1:proof,Tohoku,131,proposition,tohoku:section:1.6,"Indeed, if D,D' C and u is a morphism from D to D' , then its kernel (respectively, cokernel, image, or coimage) is the diagram formed by the kernels (respectively, ) of the components u i ; the morphisms in this diagram, corresponding to the arrows of the sch",src/targets.csv + exact aligned layer segments,131,131,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,732,
tohoku:prop:1.8,Tohoku,133,proposition,tohoku:section:1.8,"Proposition 1.8. --- Let C be an abelian category satisfying axiom AB 3), the existence of arbitrary direct sums, and let I be an increasing filtered preordered set. Then for every inductive system A on I with values in C , the inductive limit lim A exists, an",src/targets.csv + exact aligned layer segments,133,133,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,733,abelian;limits
tohoku:prop:1.8:proof:p1,Tohoku,133,proposition,tohoku:section:1.8,"To construct an inductive limit of (A i,u ij ) , set S= i I A i, and, for every pair (i,j) with i j , let w ij be the morphism from A i to S deduced from the morphism A i A i+A j whose components are I A i and -u ji . Let N ij",src/targets.csv + exact aligned layer segments,133,133,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,734,limits
tohoku:prop:1.8:proof:p2,Tohoku,134,proposition,tohoku:section:1.8,"=w ij (A i) , let N be the subobject of S that is the supremum of the N ij (which exists by axiom AB 3)), put A=S/N , and let u i:A i A be the morphism induced by the canonical morphism S S/N . One sees immediately that ( A,u i) is an inductive limit of A . We",src/targets.csv + exact aligned layer segments,134,134,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,735,limits
tohoku:prop:1.9.1,Tohoku,134,proposition,tohoku:section:1.9,"Proposition 1.9.1. --- Suppose that C is an abelian category satisfying axiom AB 3), the existence of infinite direct sums. Let (U i) i I be a family of objects of C , and let U= U i be its direct sum. The following conditions are equivalent: (U i) is a family",src/targets.csv + exact aligned layer segments,134,134,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,736,abelian;grothendieck-category
tohoku:prop:1.9.1:proof,Tohoku,134,proposition,tohoku:section:1.9,"The equivalence of a) and b) follows almost immediately from the definition. Condition b) implies c): take I= Hom (U,A) and consider the morphism from U (I) to A whose component indexed by each u I is u itself. The image B of this morphism is A , since otherwi",src/targets.csv + exact aligned layer segments,134,134,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,737,
tohoku:prop:1.9.2,Tohoku,135,proposition,tohoku:section:1.9,"Proposition 1.9.2. --- Let be a diagram scheme with commutation relations (cf. 1.6), let C be an abelian category, and let (U i) i I be a family of generators of C . Assume that the origin and endpoint of every arrow of are distinct, and that no identity morph",src/targets.csv + exact aligned layer segments,135,135,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,738,abelian;grothendieck-category
tohoku:prop:1.9.2:proof,Tohoku,135,proposition,tohoku:section:1.9,The verification is immediate. For the last assertion it suffices to observe that morphisms from s(A) to a diagram D are identified with morphisms from A to D(s) . Editorial correction. The proposition's last assertion and the preceding justification are false,src/targets.csv + exact aligned layer segments,135,135,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,739,
tohoku:prop:2.2.1,Tohoku,141,proposition,tohoku:section:2.2,"Proposition 2.2.1. --- Let C and C' be abelian categories and let T=(T i) 0 i a be an exact -functor, covariant or contravariant, from C to C' , where a>0 . If T is covariant and T i is effaceable for i>0 , then T is a universal -functor. The converse holds if",src/targets.csv + exact aligned layer segments,141,141,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,740,abelian;delta-functor;injectives
tohoku:prop:2.2.1:proof:p1,Tohoku,141,proposition,tohoku:section:2.2,"For the direct assertion it suffices, for example, to prove the following. Suppose (T' 0,T' 1) is a -functor defined in degrees 0 and 1 and f 0:T 0 T' 0 is a natural transformation. Then there is a unique morphism (f 0,f 1) from (T 0,T 1) to (T' 0,T' 1) whose ",src/targets.csv + exact aligned layer segments,141,141,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,741,
tohoku:prop:2.2.1:proof:p2,Tohoku,141,proposition,tohoku:section:2.2,"The first row is exact, so the morphism T 0(A') T 1(A) is surjective. Consequently f 1(A):T 1(A) T' 1(A) is completely determined on passing to the quotient by f 0(A'):T 0(A') T' 0(A') . This proves uniqueness of f 1(A) . Conversely, omit f 1(A) from the prece",src/targets.csv + exact aligned layer segments,141,141,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,742,
tohoku:prop:2.5.1,Tohoku,149,proposition,tohoku:section:2.5,"Proposition 2.5.1. --- If F is a resolving functor for F , then for every A C there are unique isomorphisms H n F(A)=R nF(A) . They define an isomorphism of cohomological functors and reduce in degree 0 to the augmentation isomorphism. We shall give another pr",src/targets.csv + exact aligned layer segments,149,149,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,743,
tohoku:prop:2.5.2,Tohoku,149,proposition,tohoku:section:2.5,"Proposition 2.5.2. --- Let F be a resolving functor for F . Let A C , and let C=(C p(A)) be a right resolution of A by F -acyclic objects. Consider the bicomplex F C(A)=( F qC p(A)) p,q and the natural homomorphisms",src/targets.csv + exact aligned layer segments,149,149,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,744,derived-functor
tohoku:prop:2.5.2:proof:p1,Tohoku,149,proposition,tohoku:section:2.5,"Regard F(C(A)) , respectively F(A) , as a bicomplex whose second, respectively first, degree is zero. The first spectral sequence of F(C(A)) has initial term H(F(C(A))) , because H II q( F(C(A))) vanishes for q>0 and identifies with F(C(A)) for q=0 , by Propos",src/targets.csv + exact aligned layer segments,149,149,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,745,derived-functor;spectral-sequence
tohoku:prop:2.5.2:proof:p2,Tohoku,150,proposition,tohoku:section:2.5,"in the analogous diagram for C'(A) . This shows that the resulting isomorphism is independent of the choice of C(A) . If we now restrict to injective resolutions, the resulting isomorphisms are plainly natural and commute with the connecting homomorphisms. In ",src/targets.csv + exact aligned layer segments,150,150,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,746,injectives
tohoku:prop:2.5.3,Tohoku,151,proposition,tohoku:section:2.5,"Proposition 2.5.3. --- The isomorphisms (2.5.3) arise from natural isomorphisms of the first, respectively second, spectral sequence of the bicomplex F(K) with the first, respectively second, hyperhomology spectral sequence of F with respect to K .",src/targets.csv + exact aligned layer segments,151,151,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,747,spectral-sequence
tohoku:prop:2.5.3:proof:p1,Tohoku,151,proposition,tohoku:section:2.5,"We now make these isomorphisms explicit. Let C(K)=(C p,q (K)) p,q be an injective resolution of K in the sense of [6, Chapter XVII]. Regard K as a bicomplex whose second degree is zero; there is then an augmentation homomorphism K C(K) . Consider the bicomplex",src/targets.csv + exact aligned layer segments,151,151,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,748,injectives
tohoku:prop:2.5.3:proof:p2,Tohoku,152,proposition,tohoku:section:2.5,"which is an injective resolution of K p . Hence H q(M p* )=H q( F(C(K p))) , and by Proposition 2.5.2 the latter identifies with R qF(K p) . It remains to compute the middle term in the second line of (2.5.5). First, H I (M) p,q = q'+q''=q H p( F q'' (C *q' (K",src/targets.csv + exact aligned layer segments,152,152,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,749,injectives
tohoku:prop:2.5.4,Tohoku,152,proposition,tohoku:section:2.5,Proposition 2.5.4. --- The isomorphism (2.5.6) arises from a natural isomorphism of the second hyperhomology spectral sequence of G with respect to F(A) with the second spectral sequence of the composite functor GF .,src/targets.csv + exact aligned layer segments,152,152,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,750,spectral-sequence
tohoku:prop:2.5.4:proof,Tohoku,152,proposition,tohoku:section:2.5,"Let C(A) be an injective resolution of A . Regard F(C(A)) as a simple complex in C' , and consider the natural homomorphisms (2.5.1). They induce homomorphisms of the second hyperhomology spectral sequences of G : II G(F(C(A))) II G( F(C(A))) II G( F(A)). It r",src/targets.csv + exact aligned layer segments,152,152,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,751,injectives;spectral-sequence
tohoku:prop:2.5.5,Tohoku,153,proposition,tohoku:section:2.5,"Proposition 2.5.5. --- Under the preceding hypotheses, let A C and consider the two hyperhomology spectral sequences of G with respect to F(A) . They are spectral functors of A and are respectively isomorphic to the second spectral functors of the composites F",src/targets.csv + exact aligned layer segments,153,153,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,752,spectral-sequence
tohoku:prop:2.5.5:proof,Tohoku,153,proposition,tohoku:section:2.5,"The assertion for the composite GF is precisely Proposition 2.5.4. The second spectral sequence of F'G' is, by definition, the second spectral sequence of F' with respect to G'(C(A)) , where C(A) is an injective resolution of A . By Proposition 2.5.3 it theref",src/targets.csv + exact aligned layer segments,153,153,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,753,injectives;spectral-sequence
tohoku:prop:3.1.1,Tohoku,155,proposition,tohoku:section:3.1,"Proposition 3.1.1. --- Let O be a sheaf of rings with identity on the space X . The additive category C O of O -modules on X is an abelian category satisfying axioms AB 5) and AB 3*), and it has a generator.",src/targets.csv + exact aligned layer segments,155,155,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,754,abelian;additive;grothendieck-category
tohoku:prop:3.1.2,Tohoku,156,proposition,tohoku:section:3.1,"Proposition 3.1.2. --- If, for every x X , M x is an injective O x -module, then the product sheaf M defined above is an injective O -module. Now let F be any O -module. It is classical, and also follows from Theorem 1.10.1, that for every x X the module F(x) ",src/targets.csv + exact aligned layer segments,156,156,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,755,injectives
tohoku:prop:3.1.3,Tohoku,156,proposition,tohoku:section:3.1,"We also record the following for later use. Proposition 3.1.3. --- Let M be an injective O -module on X , let U be an open subset of X , and let O U and M U be the restrictions of O and M to U . Then M U is an injective O U -module. Clearly M U is an O U -modu",src/targets.csv + exact aligned layer segments,156,156,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,756,injectives
tohoku:prop:3.1.4,Tohoku,156,proposition,tohoku:section:3.1,Proposition 3.1.4. --- Let M be an injective O -module on a closed subset Y of X . Then the O -module M X which agrees with M on Y and is zero on CY is injective.,src/targets.csv + exact aligned layer segments,156,156,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,757,injectives
tohoku:prop:3.2.1,Tohoku,157,proposition,tohoku:section:3.2,"Proposition 3.2.1. --- The system of functors H p (X,F) ( - <p<+ ) is characterized by the following conditions: it is a cohomological functor on C X with values in abelian groups; H p (X,F) is zero for p<0 , agrees with (F) for p=0 , and is effaceable---that ",src/targets.csv + exact aligned layer segments,157,157,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,758,delta-functor;injectives
tohoku:prop:3.2.2,Tohoku,158,proposition,tohoku:section:3.2,"Proposition 3.2.2. --- Let f:X Y be a continuous map, and let and be antifilters of closed subsets of X and Y , respectively, such that B implies f -1 (B) . For every sheaf of abelian groups F on Y , there is a unique family of homomorphisms H p (Y,F) H p (X,f",src/targets.csv + exact aligned layer segments,158,158,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,759,
tohoku:prop:3.3.2,Tohoku,159,proposition,tohoku:section:3.3,Proposition 3.3.2. --- Let X be a topological space equipped with a family . Consider the functor from the category C X of sheaves of abelian groups on X to the category of abelian groups. The conditions of Lemma 3.3.1 hold in each of the following cases: 1) M,src/targets.csv + exact aligned layer segments,159,159,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,760,
tohoku:prop:3.4.1,Tohoku,161,proposition,tohoku:section:3.4,"Proposition 3.4.1. --- Let X be an irreducible algebraic variety over an algebraically closed field k , whose local rings are factorial; a nonsingular variety is an example. Then H i(X, O *)=0 for i 2 . If E is a locally trivial algebraic fiber bundle over X w",src/targets.csv + exact aligned layer segments,161,161,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,761,
tohoku:prop:3.4.2:p1,Tohoku,161,proposition,tohoku:section:3.4,Proposition 3.4.2. --- Let X be a topological space and let e F G H e be a,src/targets.csv + exact aligned layer segments,161,161,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,762,
tohoku:prop:3.4.2:p2,Tohoku,162,proposition,tohoku:section:3.4,"exact sequence of sheaves of groups on X , with F abelian. Let E be a fiber space over X with structure sheaf H [11, Chapter IV], and let F E be the sheaf of groups associated with E and with the actions of H on F defined through the inner automorphisms of G ,",src/targets.csv + exact aligned layer segments,162,162,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,763,
tohoku:prop:quotient-category-properties,Tohoku,139,proposition,tohoku:section:1.11,"Thus C/C' is an abelian category; moreover the identity functor F from C to C/C' is exact and in particular preserves kernels, cokernels, images, and coimages. One has F(A)=0 if and only if A C' , and every object of C/C' is of the form F(A) for some A C . The",src/targets.csv + exact aligned layer segments,139,139,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,764,abelian
tohoku:prop:satellites-uniqueness,Tohoku,140,proposition,tohoku:section:2.2,"By the definition itself, given a covariant functor F:C C' and an integer a>0 , there can exist, up to canonical isomorphism, at most one universal -functor defined in degrees 0 i a and equal to F in degree zero.",src/targets.csv + exact aligned layer segments,140,140,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,765,
tohoku:prop:sheaves-etale-spaces-equivalence,Tohoku,154,proposition,tohoku:section:3.1,"Conversely, an étalé space E over X naturally defines a sheaf F(E) , which assigns to an open U the set of continuous sections of E over U . The étalé space F(E) associated to F(E) is canonically identified with E . Starting from a presheaf F on X , there is a",src/targets.csv + exact aligned layer segments,154,154,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,766,
tohoku:property:equivariant-ext-functoriality,Tohoku,214,property,tohoku:section:5.6,"Thus, for two G - O -modules A,B , the Ext O,G n(X;A,B) are abelian groups forming a universal cohomological functor in B and reducing to Hom O,G (X;A,B) in dimension 0, whereas the Ext O,G n(A,B) are abelian sheaves on Y , forming a universal cohomological fu",src/targets.csv + exact aligned layer segments,214,214,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,767,ext
tohoku:proposition:3.10.1,Tohoku,181,proposition,tohoku:section:3.10,"Proposition 3.10.1. Let C, C' be two abelian categories. Suppose that every object of C is isomorphic to a subobject of an injective object, and that C' satisfies axiom AB 5 (cf. 1.5), which in particular permits the formation of inductive limits in C' (cf. Pr",src/targets.csv + exact aligned layer segments,181,181,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,768,abelian;injectives;limits
tohoku:proposition:3.10.2,Tohoku,183,proposition,tohoku:section:3.10,"Proposition 3.10.2. Suppose that the locally compact space X is countable at infinity. Then the homomorphisms (3.10.2), where the inverse limit is taken over the increasing filtered set of relatively compact open subsets U of X , are surjective. If p>1 , for s",src/targets.csv + exact aligned layer segments,183,183,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,769,limits
tohoku:proposition:3.6.1,Tohoku,167,proposition,tohoku:section:3.6,"Proposition 3.6.1. --- Let X be a topological space and (T p) a covariant cohomological functor, defined on the category C X of sheaves of abelian groups on X and taking values in a category C' . Suppose that C' satisfies condition AB 4) (cf. 1.5), which impli",src/targets.csv + exact aligned layer segments,167,167,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,770,limits
tohoku:proposition:3.6.2,Tohoku,169,proposition,tohoku:section:3.6,"Proposition 3.6.2. --- Let C and C' be two abelian categories satisfying axiom AB 5) (cf. 1.5), and suppose that C admits a generator (cf. 1.9). Let T be a covariant functor from C to C' . For the right derived functors R pT to commute with inductive limits, i",src/targets.csv + exact aligned layer segments,169,169,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,771,abelian;derived-functor;grothendieck-category;limits
tohoku:proposition:3.6.3,Tohoku,170,proposition,tohoku:section:3.6,"Proposition 3.6.3. --- Let X be a topological space endowed with an antifilter of closed subsets. Then the functors H p (X,F) on C X commute with inductive limits in the following two cases:",src/targets.csv + exact aligned layer segments,170,170,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,772,limits
tohoku:proposition:3.9.2,Tohoku,180,proposition,tohoku:section:3.9,"Proposition 3.9.2. The preliminary hypothesis of Corollary 2 holds in the following case: X is quasi-compact, the members A S are closed, X S , the coverings R R(X) are finite and, for every A S and every R R(X) , the trace R A of R on A belongs to R(A) ; more",src/targets.csv + exact aligned layer segments,180,180,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,773,cech
tohoku:proposition:4.1.1,Tohoku,185,proposition,tohoku:section:4.1,"Proposition 4.1.1. The homomorphism (4.1.3) is a monomorphism if A is of finite type at x , and an isomorphism if A is pseudo-coherent at x .",src/targets.csv + exact aligned layer segments,185,185,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,774,
tohoku:proposition:4.1.2,Tohoku,187,proposition,tohoku:section:4.1,"Proposition 4.1.2. Suppose that O is a coherent sheaf of left Noetherian rings. Then, for every injective O -module B and every x X , B(x) is an injective O(x) -module. Finally, we also record:",src/targets.csv + exact aligned layer segments,187,187,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,775,injectives
tohoku:proposition:4.1.3,Tohoku,187,proposition,tohoku:section:4.1,"Proposition 4.1.3. Let A and B be two O -modules. If B is injective, then Hom O(A,B) is a flabby sheaf (cf. 3.3).",src/targets.csv + exact aligned layer segments,187,187,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,776,injectives
tohoku:proposition:4.2.3,Tohoku,189,proposition,tohoku:section:4.2,"Proposition 4.2.3. Suppose that A is locally isomorphic to O n , where n>0 is a given finite integer. Then Ext O p(A,B)=0 for every O -module B and every p>0 .",src/targets.csv + exact aligned layer segments,189,189,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,777,ext
tohoku:proposition:4.2.4,Tohoku,189,proposition,tohoku:section:4.2,"Proposition 4.2.4. Let L =(L i) be a left resolution of A by O -modules L i locally isomorphic to modules O n i . Consider the functor h L on C O , with values in complexes in nonnegative degrees in C , defined by h L (B)= Hom O( L ,B) , and likewise put h A(B",src/targets.csv + exact aligned layer segments,189,189,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,778,
tohoku:proposition:4.3.2,Tohoku,191,proposition,tohoku:section:4.3,"Proposition 4.3.2. Under the hypotheses of Theorem 4.3.1, choose a left resolution L of M by free O -modules. Then the spectral functor of Theorem 4.3.1 is computed by taking the second spectral sequence of the bicomplex Hom O(L, C(A)) , where C(A) is the cano",src/targets.csv + exact aligned layer segments,191,191,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,779,spectral-sequence
tohoku:proposition:5.1.1,Tohoku,196,proposition,tohoku:section:5.1,"Proposition 5.1.1. Let O be a G -sheaf of rings on X . Then the additive category C O(G) of G - O -modules is an abelian category satisfying axioms AB 5) and AB 3*) of 1.5, and it has a generator. 9)",src/targets.csv + exact aligned layer segments,196,196,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,780,abelian;additive;grothendieck-category
tohoku:proposition:5.1.2,Tohoku,197,proposition,tohoku:section:5.1,"Proposition 5.1.2. Let (A y) y Y be a family of injective U y -modules. Then the G - O -module P((A y)) that it defines is injective. Moreover, every G - O -module is isomorphic to a subsheaf of a sheaf of the preceding type.",src/targets.csv + exact aligned layer segments,197,197,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,781,injectives
tohoku:proposition:5.1.3,Tohoku,198,proposition,tohoku:section:5.1,Proposition 5.1.3. The functor f * transforms injective objects of C X(G) into injective objects of C Y(G) .,src/targets.csv + exact aligned layer segments,198,198,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,782,injectives
tohoku:proposition:5.2.1,Tohoku,200,proposition,tohoku:section:5.2,"Proposition 5.2.1. Let A be an abelian G -sheaf on X . Then, for every open subset U Y , H p(G,A) U= H p(G,A f -1 (U)).",src/targets.csv + exact aligned layer segments,200,200,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,783,
tohoku:proposition:5.2.2,Tohoku,201,proposition,tohoku:section:5.2,"Proposition 5.2.2. Let A be an abelian G -sheaf such that R qf *(A)=0 for q>0 . Then the homomorphisms (5.2.10) are isomorphisms. Moreover, the two spectral sequences of Theorem 5.2.1 are then identified with the two corresponding spectral sequences for the G ",src/targets.csv + exact aligned layer segments,201,201,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,784,spectral-sequence
tohoku:proposition:5.2.3,Tohoku,202,proposition,tohoku:section:5.2,"Proposition 5.2.3. Suppose that H q(G,A)=0 for q>0 . Then H n(X;G,A) is isomorphic to H n(Y,A G) ; hence H *(Y,A G) is the abutment of a cohomological spectral sequence whose initial term is II 2 p,q (A)=H p(G,H q(X,A)) .",src/targets.csv + exact aligned layer segments,202,202,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,785,spectral-sequence
tohoku:proposition:5.2.4,Tohoku,202,proposition,tohoku:section:5.2,"Proposition 5.2.4. Suppose that H q(X,A)=0 for q>0 . Then H n(X;G,A)=H n(G, (A)) ; consequently H *(G, (A)) is the abutment of a spectral sequence whose initial term is I 2 p,q (A)=H p(Y, H q(G,A)) .",src/targets.csv + exact aligned layer segments,202,202,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,786,spectral-sequence
tohoku:proposition:5.4.1,Tohoku,206,proposition,tohoku:section:5.4,"Proposition 5.4.1. The sequence of homomorphisms (5.4.2) defines on H n(Y,A G) a composition series of length 3 whose successive quotients are respectively isomorphic to Coker n-1 = H n-1 (X 0;G,A) Im H n-1 (X;G,A)+ Im H n-1 (Y 0,A G) , to Ker (H n(Y 0,A G) H ",src/targets.csv + exact aligned layer segments,206,206,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,787,
tohoku:proposition:5.5.4,Tohoku,209;210,proposition,tohoku:section:5.5,"Proposition 5.5.4. If U is a fixed-point-free G -covering, then for every G -presheaf P one has:",src/targets.csv + exact aligned layer segments,209,210,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,788,cech
